Feature,Normalized.Dispersion
ENSG00000236230,-0.6222376603162356
ENSG00000276997,NaN
ENSG00000143512,2.1974829037902537
ENSG00000143498,-0.017584912727658244
ENSG00000225265,-0.7114532847477519
ENSG00000154305,4.195918041678664
ENSG00000272750,2.3163013011524964
ENSG00000186063,-1.5293214822832912
ENSG00000162819,1.0373243621413548
ENSG00000228106,-0.43552163649840686
ENSG00000154309,-0.7691234660759159
ENSG00000203697,NaN
ENSG00000162909,1.3041500552628964
ENSG00000143514,0.16859575685273304
ENSG00000143756,3.1780704766565204
ENSG00000143753,7.079212888212531
ENSG00000237101,NaN
ENSG00000143748,1.827356110391506
ENSG00000143771,1.6142995789649741
ENSG00000162923,-0.3897634053642016
ENSG00000143786,-0.55264594371572
ENSG00000233384,0.12230145883997531
ENSG00000185842,1.4585059235233815
ENSG00000143815,-0.7976896641761201
ENSG00000154380,1.6148456642209381
ENSG00000227496,-1.0893395821000538
ENSG00000143742,-1.186965795574437
ENSG00000143819,4.844442415063533
ENSG00000242861,0.17795517142054493
ENSG00000196187,0.34851205070841296
ENSG00000243709,NaN
ENSG00000143811,0.5289449957619247
ENSG00000143751,-1.1610940238396112
ENSG00000272562,1.261158090596258
ENSG00000163041,-1.2383592089777227
ENSG00000225518,4.013913806651295
ENSG00000182827,-0.2667534583054009
ENSG00000183814,-0.9647544769607982
ENSG00000143799,-0.5526721380694705
ENSG00000143772,1.6168649387572422
ENSG00000143801,-0.24603895405399975
ENSG00000163050,-0.32822050155520976
ENSG00000143776,0.7395139795507403
ENSG00000234277,0.3887364734999838
ENSG00000181450,-0.9119840915228551
ENSG00000143740,6.710447500573769
ENSG00000081692,1.025355935605522
ENSG00000286389,-0.06706298474820235
ENSG00000143816,2.0905138047823435
ENSG00000143761,1.0303413100770749
ENSG00000143793,1.5883466323109203
ENSG00000162910,-0.18373205089338285
ENSG00000143774,-1.3817084866867186
ENSG00000198835,-1.0683205016482649
ENSG00000203684,NaN
ENSG00000181873,0.6684863427010599
ENSG00000162913,2.4932692726541013
ENSG00000154358,0.43121708128981145
ENSG00000269934,-1.0392943407139643
ENSG00000286773,NaN
ENSG00000154370,-0.30475535215555816
ENSG00000162931,NaN
ENSG00000181218,-1.5799980810527392
ENSG00000168159,-1.5716917168996434
ENSG00000116574,0.06075102786993145
ENSG00000177788,2.498459733550408
ENSG00000168118,-0.3880722513939238
ENSG00000237481,NaN
ENSG00000154429,0.6517506293156115
ENSG00000069248,0.7817584825845786
ENSG00000223635,NaN
ENSG00000135776,-0.3695340904743751
ENSG00000135801,-1.6923794021405263
ENSG00000135763,-0.34821537369356415
ENSG00000143641,0.6654436512451539
ENSG00000177614,-0.7045939071138104
ENSG00000135775,-0.07392654406123596
ENSG00000286859,NaN
ENSG00000135744,1.2838741373376392
ENSG00000244137,NaN
ENSG00000119280,0.0672649931276885
ENSG00000223393,0.5718550573579295
ENSG00000143643,-0.40250336990617563
ENSG00000173409,0.724551954141279
ENSG00000182118,-1.7517658077866123
ENSG00000119283,NaN
ENSG00000143633,0.3176085375651182
ENSG00000116906,-0.47576370465486806
ENSG00000116903,-0.373732967942221
ENSG00000010072,1.5589746739536186
ENSG00000135766,-0.8956929102567813
ENSG00000233461,-1.2704232000333382
ENSG00000116918,-0.32556092743481935
ENSG00000162946,1.3033451928853166
ENSG00000286071,NaN
ENSG00000226758,NaN
ENSG00000116991,-1.0095716143776718
ENSG00000212916,-0.4872886986152009
ENSG00000135778,-1.78869421975781
ENSG00000135749,1.1037307811608805
ENSG00000143674,1.2223538757611183
ENSG00000135750,-0.5971970600540495
ENSG00000231663,-0.04734489033801244
ENSG00000168275,-1.0012722752042378
ENSG00000059588,2.1057158643242437
ENSG00000231768,5.717296108728713
ENSG00000168264,-1.5462005227465128
ENSG00000227630,NaN
ENSG00000238005,8.752524298005813
ENSG00000273416,NaN
ENSG00000173726,-0.3899782374713787
ENSG00000188739,-0.8475889226862302
ENSG00000054267,0.2071757465373394
ENSG00000152904,-0.4727421760174445
ENSG00000285053,4.1141223536352
ENSG00000285177,NaN
ENSG00000284770,2.921635751764932
ENSG00000162885,2.0156884130522688
ENSG00000168243,NaN
ENSG00000143669,0.38500113504576416
ENSG00000116962,2.880973170346021
ENSG00000077585,0.18982337961315662
ENSG00000086619,-1.3560201999199422
ENSG00000116977,0.1122509381703097
ENSG00000223776,-0.30106982480178646
ENSG00000273058,6.232471514568025
ENSG00000230325,NaN
ENSG00000119285,1.8912656692629353
ENSG00000077522,NaN
ENSG00000116984,-0.4499242633756457
ENSG00000198626,2.6466880515662012
ENSG00000133019,-0.6185454087080555
ENSG00000233355,2.1419129667868577
ENSG00000155816,2.0494188643719804
ENSG00000180875,-1.4622557191264711
ENSG00000226919,-0.8160649185162662
ENSG00000182901,2.384807993002651
ENSG00000287516,-1.8187938743574017
ENSG00000287738,NaN
ENSG00000091483,2.9978836842099605
ENSG00000117009,4.035990987552648
ENSG00000054277,-0.33925129993319764
ENSG00000203668,-0.6839718048575244
ENSG00000287513,-2.1311944112676486
ENSG00000162843,NaN
ENSG00000174371,-0.9940534695647837
ENSG00000143702,0.8257405664769896
ENSG00000054282,3.4524374480132956
ENSG00000117020,-1.9362985056110635
ENSG00000228939,2.6948629220010707
ENSG00000179456,2.3242303359205705
ENSG00000240963,NaN
ENSG00000035687,0.1480185412788545
ENSG00000179397,2.7302801623606903
ENSG00000121644,-1.9243223360247104
ENSG00000284188,NaN
ENSG00000282317,0.40639918899677463
ENSG00000287601,NaN
ENSG00000203667,-0.3214843549780167
ENSG00000153187,-0.5558906230989423
ENSG00000273175,0.04597772645319362
ENSG00000272195,-0.6946522100359556
ENSG00000203666,-0.8036856136351923
ENSG00000162849,-1.3644736128542976
ENSG00000185420,-1.904751418319988
ENSG00000162851,2.036225906258153
ENSG00000162852,-0.9578055067577375
ENSG00000225300,4.193543420218093
ENSG00000260698,NaN
ENSG00000235021,NaN
ENSG00000143653,1.3956528307054268
ENSG00000227953,2.370152064599682
ENSG00000153207,0.3662656087582526
ENSG00000197472,-1.2782349384403435
ENSG00000277462,0.7150167053580587
ENSG00000188295,-0.46025523204707575
ENSG00000221953,-0.38227487867381993
ENSG00000196418,-0.19234938266769858
ENSG00000259865,0.30985036568099106
ENSG00000162714,-0.9159726594067155
ENSG00000162711,NaN
ENSG00000162722,NaN
ENSG00000203663,NaN
ENSG00000175137,-1.8512349131114683
ENSG00000171161,-0.06354611804253309
ENSG00000171163,4.454818413646059
ENSG00000185220,-1.2016581065170229
ENSG00000035115,1.3015543266477583
ENSG00000143727,-1.1873927184092197
ENSG00000189292,1.5731486839851945
ENSG00000228643,6.987139638454496
ENSG00000151353,-1.338078208389817
ENSG00000233296,NaN
ENSG00000203635,NaN
ENSG00000130508,3.1761988664855467
ENSG00000284600,-0.22385980489670357
ENSG00000032389,-1.3459834678868499
ENSG00000171853,1.6111431555354148
ENSG00000225234,NaN
ENSG00000182551,0.011086072719017117
ENSG00000235078,4.01397661447557
ENSG00000242282,-0.8072829318306847
ENSG00000171865,-1.1966644322845663
ENSG00000234171,-1.6103280892346978
ENSG00000287126,0.6119213328655562
ENSG00000171863,-1.8820047362751051
ENSG00000118004,-0.22883222767219055
ENSG00000214866,NaN
ENSG00000232044,2.342614359549113
ENSG00000134326,NaN
ENSG00000134321,NaN
ENSG00000151692,-0.8167282031429637
ENSG00000236790,NaN
ENSG00000236008,4.02692523360641
ENSG00000235092,0.5430192391549004
ENSG00000115738,-0.19442794054434176
ENSG00000134313,2.5199789243506436
ENSG00000143797,-0.5289669908917054
ENSG00000151693,-0.05156427576173577
ENSG00000119185,-1.2267061240338324
ENSG00000119203,1.0003795893325125
ENSG00000134330,-0.0926247506805895
ENSG00000151694,0.47600028540035694
ENSG00000271855,2.645094846847153
ENSG00000134308,1.1097693845853547
ENSG00000240687,-0.368118070371819
ENSG00000115750,2.8829826422382565
ENSG00000269973,0.7846149538057594
ENSG00000134317,0.6645128852627654
ENSG00000260077,-1.4929637733830845
ENSG00000172059,-2.036068172041569
ENSG00000271787,NaN
ENSG00000205795,-1.1735621855447427
ENSG00000171848,3.0914879094906063
ENSG00000285872,NaN
ENSG00000115756,-1.7288450367214976
ENSG00000115758,-1.4416609602700377
ENSG00000257135,0.31917941973486647
ENSG00000115761,-0.8326320255269704
ENSG00000243819,0.7953738394387307
ENSG00000143882,6.695828622656813
ENSG00000143870,4.000814541114551
ENSG00000162975,-0.8525665380833928
ENSG00000162976,-0.3901626776024713
ENSG00000134318,-1.18525536683229
ENSG00000285569,NaN
ENSG00000169016,-1.2948168923705952
ENSG00000196208,NaN
ENSG00000134324,1.4954597976531128
ENSG00000224184,-0.22102812347488415
ENSG00000071575,-1.9970015903793645
ENSG00000162981,1.8630983815377078
ENSG00000235127,NaN
ENSG00000151779,0.12656269620335237
ENSG00000079785,0.6112189769174877
ENSG00000197872,1.675882947833467
ENSG00000163029,2.7148567729784485
ENSG00000178295,1.6697149199916956
ENSG00000170745,-1.0348578107465705
ENSG00000260331,NaN
ENSG00000240857,-1.122739695468431
ENSG00000185013,NaN
ENSG00000287284,NaN
ENSG00000236204,1.596875771676963
ENSG00000143867,1.688975736051164
ENSG00000228784,3.2180341845147957
ENSG00000183891,-0.32262831881136783
ENSG00000118965,0.7351984685556174
ENSG00000227210,1.6687509580219237
ENSG00000132031,-0.34433919901732984
ENSG00000068697,1.3203686825753471
ENSG00000223734,NaN
ENSG00000115884,-1.2088315376474514
ENSG00000055917,-0.7100787370579901
ENSG00000143878,-1.2860149599800834
ENSG00000118960,-0.8165576139753935
ENSG00000269976,NaN
ENSG00000143869,0.8514358876813404
ENSG00000270100,NaN
ENSG00000118961,1.9872967110818973
ENSG00000084674,NaN
ENSG00000233005,-0.3592963176511306
ENSG00000231204,-0.6810475978272128
ENSG00000228999,NaN
ENSG00000119771,1.9691888616336979
ENSG00000283031,NaN
ENSG00000119778,0.9640831511591487
ENSG00000173960,0.6390214271405675
ENSG00000205639,-0.9591505246144892
ENSG00000163026,2.5106437523372653
ENSG00000119782,-2.060790125355045
ENSG00000115128,0.46390488735625485
ENSG00000219626,-1.3209390185391172
ENSG00000115129,-0.5075561033928294
ENSG00000176732,-1.0461463175001164
ENSG00000186453,NaN
ENSG00000198399,-0.5904202346375802
ENSG00000242628,7.2458828398522686
ENSG00000084676,-1.8959856021803358
ENSG00000184924,-1.0334643947586462
ENSG00000138092,-0.8986335972736739
ENSG00000138031,0.750810156487085
ENSG00000115137,-0.05711449064711981
ENSG00000224165,-1.1489865074614776
ENSG00000084710,-0.0807006593529797
ENSG00000115138,-0.9238311396734805
ENSG00000119772,-0.3845380875193826
ENSG00000235072,NaN
ENSG00000138101,-1.7940354726439123
ENSG00000143970,1.509773496981512
ENSG00000084731,-2.376407471426992
ENSG00000084733,-0.807187436828932
ENSG00000157833,-0.0896560106094315
ENSG00000084754,0.1616550489940697
ENSG00000138029,1.3264713189226593
ENSG00000286707,-0.7586276148401141
ENSG00000138018,1.4983208670373491
ENSG00000171303,3.8912731955401436
ENSG00000213699,1.5227498876615575
ENSG00000115163,-0.44655229342384695
ENSG00000084764,0.925894100268331
ENSG00000205500,NaN
ENSG00000119777,-0.9006928878017489
ENSG00000084693,-1.8235395848714286
ENSG00000231636,NaN
ENSG00000272056,-2.19211373072919
ENSG00000272148,NaN
ENSG00000228474,-1.3664399901777033
ENSG00000138080,2.027866595467103
ENSG00000138030,-1.1932013222257378
ENSG00000138028,0.7765362919023482
ENSG00000143994,-0.781863082201316
ENSG00000138073,-2.3926995059636
ENSG00000138074,0.9832665177766917
ENSG00000138085,-1.1114240375652695
ENSG00000084774,0.3802618954143025
ENSG00000115194,-0.34869108329309323
ENSG00000163794,3.806906406397368
ENSG00000115204,-1.4021378939394593
ENSG00000115207,-0.7861733112941311
ENSG00000234945,NaN
ENSG00000234072,3.8437361206839022
ENSG00000115211,5.0549826243487015
ENSG00000115234,1.379086156250221
ENSG00000163795,-1.0503780481240896
ENSG00000115241,-0.7741316244376385
ENSG00000115216,0.5882075365319936
ENSG00000157992,1.1833038038052752
ENSG00000138002,0.6044633313764612
ENSG00000115226,-0.9380550048267088
ENSG00000084734,NaN
ENSG00000221843,NaN
ENSG00000243943,1.4494005363297735
ENSG00000176714,5.946169507454255
ENSG00000198522,-1.0158853294034105
ENSG00000119760,0.7572996727599236
ENSG00000163798,-0.45926362009053756
ENSG00000205334,1.1655681068733483
ENSG00000243147,-1.4341904355613955
ENSG00000171174,2.026816950527148
ENSG00000158019,-1.274005652475128
ENSG00000223522,3.9322588259322395
ENSG00000229951,0.10537865409887447
ENSG00000075426,0.7348471165839344
ENSG00000270640,3.401601158007916
ENSG00000270210,NaN
ENSG00000163803,1.3517731172801062
ENSG00000230730,NaN
ENSG00000226833,-0.08586803923148292
ENSG00000213639,0.8798344351736826
ENSG00000163806,0.5491219183731246
ENSG00000171103,1.4361318450234233
ENSG00000163811,0.4941795731663424
ENSG00000189350,-0.22926134474453122
ENSG00000115295,0.6686009215601131
ENSG00000171094,NaN
ENSG00000233862,NaN
ENSG00000119801,-0.8544478411792038
ENSG00000213626,0.7444407240700386
ENSG00000235997,1.056413419423038
ENSG00000172954,-0.9433955340110565
ENSG00000013016,-1.8953189925833267
ENSG00000273165,NaN
ENSG00000162959,-0.5345607774146817
ENSG00000162961,-1.6970169152320178
ENSG00000271228,NaN
ENSG00000021574,-1.3567094193047626
ENSG00000272716,0.45012271797019654
ENSG00000152683,0.9364582750638724
ENSG00000119820,1.891366193878058
ENSG00000272754,1.8482589539972478
ENSG00000115760,2.8392007220762836
ENSG00000276334,1.3421902634619476
ENSG00000276517,1.9066339792658298
ENSG00000018699,-0.756793357531257
ENSG00000049323,1.1196845655741277
ENSG00000152689,-1.0656720070623953
ENSG00000237133,NaN
ENSG00000119812,-1.406990895575421
ENSG00000260025,-1.1871259793409579
ENSG00000150938,2.1001217386943605
ENSG00000171055,0.5653371302937287
ENSG00000205221,-1.0335984503322142
ENSG00000115808,-1.0944104048017482
ENSG00000008869,0.2932928601011188
ENSG00000152133,0.23714044675936538
ENSG00000055332,2.5361707432031757
ENSG00000218739,0.08504077786541292
ENSG00000115816,0.8678123129273472
ENSG00000272054,7.365771813613013
ENSG00000003509,0.5911202518402395
ENSG00000115825,0.9092046828315956
ENSG00000232028,NaN
ENSG00000115828,-0.6451211355834499
ENSG00000236213,NaN
ENSG00000163171,0.8776707969451204
ENSG00000237803,3.043869942710718
ENSG00000115841,0.6992148495949569
ENSG00000138061,3.9054022034304814
ENSG00000232973,0.25651566781377205
ENSG00000119787,-0.16897942139253413
ENSG00000231367,-0.9639457126089752
ENSG00000143889,0.8988412265029276
ENSG00000143891,-0.12827601505114153
ENSG00000115875,-0.6951748023743927
ENSG00000152147,-0.7450253112074066
ENSG00000163214,-0.0010793935581909684
ENSG00000188010,0.5875920045591542
ENSG00000214694,-1.2074284683579568
ENSG00000269210,-0.7909829318456071
ENSG00000115904,-1.612290498303358
ENSG00000229692,2.7488225987934185
ENSG00000205111,1.8625079114303587
ENSG00000011566,-0.3755415039640103
ENSG00000273035,-0.6969847152879193
ENSG00000231312,1.776170807422916
ENSG00000152154,-0.41908432114083266
ENSG00000138050,-0.8543644001490788
ENSG00000227028,-0.8771739063718249
ENSG00000183023,-0.8140965715242222
ENSG00000287255,4.5457628089369795
ENSG00000214691,NaN
ENSG00000234362,-1.6950262905043627
ENSG00000162878,1.2426231562991843
ENSG00000143924,-0.32428368913030253
ENSG00000115944,-1.0122280814768099
ENSG00000057935,0.3122724491398981
ENSG00000162882,0.05670537244417101
ENSG00000230587,NaN
ENSG00000287387,-1.0941053616876881
ENSG00000152518,0.8192547166727623
ENSG00000279873,NaN
ENSG00000234936,-0.18258989087384056
ENSG00000115970,0.06884717018357925
ENSG00000152527,5.046350333025814
ENSG00000223658,5.437505088040585
ENSG00000138036,1.6551066500382856
ENSG00000138095,-0.7906633101570162
ENSG00000138032,0.05684203397577689
ENSG00000138079,NaN
ENSG00000138078,-0.16919066677433267
ENSG00000143919,-0.07690846919907467
ENSG00000170577,0.3464292721154907
ENSG00000231156,3.7913421966347625
ENSG00000205054,-0.006272135463858069
ENSG00000231054,NaN
ENSG00000286519,1.7251752939492666
ENSG00000068784,-0.03045565533576346
ENSG00000171132,0.3156377327892048
ENSG00000116016,0.1311253788978247
ENSG00000250565,0.6584754399835463
ENSG00000119729,-0.9531053183885848
ENSG00000151665,-2.587615766268043
ENSG00000119878,-0.8224843570176553
ENSG00000222005,1.3028355733294472
ENSG00000171150,-0.7337417582993887
ENSG00000239332,0.8451423695026338
ENSG00000226548,NaN
ENSG00000228925,NaN
ENSG00000180398,0.5543740541002825
ENSG00000068724,1.8004390308822062
ENSG00000233845,NaN
ENSG00000225187,NaN
ENSG00000143933,-1.0047385509384366
ENSG00000234690,NaN
ENSG00000226087,-1.9428986359981617
ENSG00000119888,-1.7503684366919974
ENSG00000095002,2.0131107108964414
ENSG00000184261,6.059550201714124
ENSG00000116062,-0.2833049327330956
ENSG00000138081,0.08369310501806909
ENSG00000233230,-1.442143860323524
ENSG00000230773,0.13676028377683427
ENSG00000170802,0.3582674792754653
ENSG00000272663,2.4058991794904627
ENSG00000162869,-0.6622484404274059
ENSG00000243244,0.4963070901177616
ENSG00000068781,-0.4549408497522631
ENSG00000242441,NaN
ENSG00000138039,NaN
ENSG00000115239,4.7058896774286785
ENSG00000143942,-1.2539536771265378
ENSG00000068912,-0.38985985365186077
ENSG00000119737,NaN
ENSG00000068878,1.4946183951264282
ENSG00000170634,-1.8754657321865649
ENSG00000272156,-0.3869201859514487
ENSG00000115306,-0.48890772263714716
ENSG00000214595,3.584858126136567
ENSG00000115310,-0.9109577160140284
ENSG00000162994,2.6238856581596606
ENSG00000143947,-1.955667452546698
ENSG00000085760,-1.1104708609830534
ENSG00000240401,-1.354601878466682
ENSG00000115355,0.45225881793742745
ENSG00000163001,-1.2606048688649776
ENSG00000275052,-0.8928543283265138
ENSG00000272606,-0.7914070583840671
ENSG00000138035,2.3323376784068914
ENSG00000115380,5.458878581228671
ENSG00000233251,NaN
ENSG00000055813,-0.6217060527558117
ENSG00000028116,0.6140870906455527
ENSG00000287875,NaN
ENSG00000115392,0.13581539160192657
ENSG00000115421,0.6806539744507202
ENSG00000162924,-0.807284391545749
ENSG00000162927,1.9899475586111892
ENSG00000162928,0.4725057761024632
ENSG00000162929,0.8788190200292679
ENSG00000212978,-1.1749845941377537
ENSG00000237651,-1.0873327731070168
ENSG00000115464,-0.3273252027350719
ENSG00000270820,2.227912922620824
ENSG00000082898,0.6704156658200462
ENSG00000170264,-0.4872739815879784
ENSG00000115484,0.79769999615725
ENSG00000173163,-0.35521459321560084
ENSG00000229839,NaN
ENSG00000170340,0.5774847080325839
ENSG00000186889,0.8107406798996168
ENSG00000226622,0.5667276731029118
ENSG00000115504,-0.21811840742528327
ENSG00000231609,5.59800405922318
ENSG00000143951,0.13741769072999624
ENSG00000014641,1.7673705915951048
ENSG00000169764,-0.22797701263458656
ENSG00000143952,1.6328361704804402
ENSG00000197329,-1.1742433041926827
ENSG00000223935,-0.43367522598109354
ENSG00000119862,-0.32262842139170206
ENSG00000260101,NaN
ENSG00000119844,-1.811722802782101
ENSG00000179833,-2.3928127172747558
ENSG00000226756,NaN
ENSG00000237638,-0.7455977508587539
ENSG00000115902,0.06779743968439077
ENSG00000011523,0.6117193207646038
ENSG00000138069,-1.5276515719305732
ENSG00000138071,0.07011869502215749
ENSG00000198369,-1.7721135027743207
ENSG00000204929,0.9474020316648358
ENSG00000281920,-0.0355857753486059
ENSG00000143995,-1.2615160438618866
ENSG00000230749,0.6565371694968843
ENSG00000232046,2.538556275244571
ENSG00000237179,NaN
ENSG00000230525,NaN
ENSG00000235885,-0.37817468904153506
ENSG00000236780,-0.856276972565619
ENSG00000143971,1.461246628989428
ENSG00000237013,NaN
ENSG00000197223,1.5869722692281136
ENSG00000243667,-0.23391659344596558
ENSG00000115946,2.316709666042056
ENSG00000221823,-1.3824879134438817
ENSG00000273275,5.23262127914804
ENSG00000273064,0.46890203223752314
ENSG00000119865,-2.211861101026073
ENSG00000204923,-1.7733193911719136
ENSG00000169621,-1.0974076419344607
ENSG00000163219,NaN
ENSG00000169605,NaN
ENSG00000169604,0.13854488365183923
ENSG00000286347,NaN
ENSG00000198380,0.4459720648245322
ENSG00000169599,-1.7007413076770284
ENSG00000115977,-0.21411638249225923
ENSG00000196975,0.07607282426097849
ENSG00000087338,-0.4206473069957866
ENSG00000124380,-0.9750144534062306
ENSG00000059728,-0.6792590481110474
ENSG00000244617,1.7389696765931293
ENSG00000179818,0.1819214427899043
ENSG00000169564,-2.0036022886925204
ENSG00000231327,-1.2303542183988854
ENSG00000115998,0.08670106624361837
ENSG00000116001,0.24778695098142636
ENSG00000116005,0.474493600596758
ENSG00000143977,0.8822057099982688
ENSG00000035141,-1.3474413296417096
ENSG00000116035,-1.2177527603764817
ENSG00000116039,NaN
ENSG00000144031,-1.072072151254032
ENSG00000144043,-1.1923332434602991
ENSG00000228384,NaN
ENSG00000124357,2.396612146127198
ENSG00000124370,0.14978273996819233
ENSG00000124383,-0.8707688329494218
ENSG00000124374,-0.8676033699282861
ENSG00000075292,2.5761148022794913
ENSG00000281195,-0.43251797452845236
ENSG00000135636,NaN
ENSG00000003137,0.017095840978755224
ENSG00000144036,0.4870015682523346
ENSG00000116096,1.4816204313444183
ENSG00000144040,3.715962073827162
ENSG00000135631,-0.5561579916395831
ENSG00000272702,-1.84465269412583
ENSG00000135632,-0.6963662072116567
ENSG00000135617,-2.1107703852681303
ENSG00000135624,1.379824327374138
ENSG00000163013,0.21402832433422125
ENSG00000135625,NaN
ENSG00000116127,1.4190842083951756
ENSG00000230002,NaN
ENSG00000284902,NaN
ENSG00000144034,-1.5158238065222338
ENSG00000144048,0.2280075134360241
ENSG00000124356,-1.2628970249646359
ENSG00000163017,1.2383968945554846
ENSG00000114956,-1.2997557527500474
ENSG00000237883,-1.588329732576834
ENSG00000187605,-0.5929146816759552
ENSG00000217702,NaN
ENSG00000163170,-0.48860864599164855
ENSG00000225439,-0.0015297931510570351
ENSG00000114978,-0.4444109207189916
ENSG00000279070,-0.1879496842460809
ENSG00000065911,-2.341355640755833
ENSG00000188687,4.683667723971565
ENSG00000204843,2.174950621583348
ENSG00000237737,3.3335917060724096
ENSG00000284308,-1.155383545231169
ENSG00000286623,-1.1581089486413472
ENSG00000005448,-1.3678471133933627
ENSG00000114993,-0.8624320453906034
ENSG00000115274,-0.5312530813479777
ENSG00000239779,0.4798599952463602
ENSG00000115275,1.7525144377300648
ENSG00000286883,-1.3387117309707826
ENSG00000204822,-0.4804980701915326
ENSG00000135637,3.3952172031791856
ENSG00000115282,1.3569251009686683
ENSG00000179528,0.1786681541841126
ENSG00000257702,-1.0996952174611694
ENSG00000115289,-2.015003355820452
ENSG00000115307,-1.3437841676703932
ENSG00000115317,-1.1202008471659797
ENSG00000115318,2.7847263145127146
ENSG00000115325,-1.2073349255242336
ENSG00000135622,1.232412609753592
ENSG00000286739,NaN
ENSG00000272711,0.05726788477902696
ENSG00000159399,-1.6021659316701498
ENSG00000204792,-1.143522729604311
ENSG00000115350,0.5384358149564409
ENSG00000115363,-0.5360556750956662
ENSG00000115364,-0.038577040968872794
ENSG00000005436,-1.4640337849274385
ENSG00000270696,NaN
ENSG00000271452,NaN
ENSG00000270996,1.4844002046383826
ENSG00000163541,1.8779324940425504
ENSG00000115423,NaN
ENSG00000186854,-0.4183801890143214
ENSG00000034510,-1.8815014725772874
ENSG00000287625,1.765893482545966
ENSG00000176407,-2.1819780822070576
ENSG00000152284,-1.2643100087453296
ENSG00000231134,NaN
ENSG00000152291,-0.6098490987198258
ENSG00000042445,1.4402144592583446
ENSG00000115459,6.066799156685344
ENSG00000042493,-0.2796189620395627
ENSG00000286011,NaN
ENSG00000152292,0.4664128812630477
ENSG00000286532,0.3574608571334445
ENSG00000168906,1.2012962843933321
ENSG00000115486,-0.061110832610726924
ENSG00000118640,-0.5117098069011466
ENSG00000168899,-1.196424849229965
ENSG00000168894,-0.6644433346993769
ENSG00000168890,-2.005573515672561
ENSG00000168883,-0.7674422837166028
ENSG00000168887,-1.3030973182958674
ENSG00000168874,-1.510593566333357
ENSG00000229498,NaN
ENSG00000115525,-1.2127929694259463
ENSG00000272564,NaN
ENSG00000068654,0.8645692890887123
ENSG00000132300,4.1184587258590035
ENSG00000132305,0.4010016113999324
ENSG00000273080,-0.12330684744841967
ENSG00000132313,0.7128193990699464
ENSG00000068615,6.29662724533293
ENSG00000115548,0.10282971446454191
ENSG00000115561,-0.9161091610287259
ENSG00000239305,-0.721448760461053
ENSG00000153561,-0.13609568961298482
ENSG00000183281,4.013867083206838
ENSG00000287931,NaN
ENSG00000287763,NaN
ENSG00000280721,0.22773172067064096
ENSG00000222041,-0.08914796453900901
ENSG00000125551,-0.4740151593275239
ENSG00000172086,-2.101600414764232
ENSG00000144115,-1.5911169542908283
ENSG00000172071,1.6662810550284328
ENSG00000234028,-1.113295396772546
ENSG00000287686,NaN
ENSG00000153574,1.8330316562239097
ENSG00000281904,NaN
ENSG00000261600,NaN
ENSG00000144029,1.1124594812311555
ENSG00000144026,0.05401387529343396
ENSG00000275111,-0.05735580124106483
ENSG00000155066,NaN
ENSG00000115041,0.1571194709166089
ENSG00000115042,-1.092822392556485
ENSG00000272913,NaN
ENSG00000273305,1.630251161651406
ENSG00000235584,NaN
ENSG00000232931,4.95911241995906
ENSG00000174501,2.538470254975642
ENSG00000186281,NaN
ENSG00000158050,-0.4539170566095776
ENSG00000084090,-1.813780605528834
ENSG00000204685,-1.2319050999530428
ENSG00000135956,-2.095775300492098
ENSG00000144021,-0.9769129657495853
ENSG00000144028,3.045930390074091
ENSG00000198885,0.3871211563780858
ENSG00000121152,0.8774850768619709
ENSG00000163121,NaN
ENSG00000235480,NaN
ENSG00000196843,-2.342065206518993
ENSG00000114982,-0.0992260263636699
ENSG00000249715,-0.5456858959853721
ENSG00000114988,4.3491001798900495
ENSG00000158158,-0.34907453330865695
ENSG00000168763,1.644051219674693
ENSG00000163126,2.254790869453629
ENSG00000213337,-3.2734885260982223
ENSG00000168758,0.7224238796827874
ENSG00000144199,0.05551661492506377
ENSG00000135976,2.6144459975271466
ENSG00000277701,6.069105042704303
ENSG00000230606,4.60380413580085
ENSG00000196912,1.097508928837114
ENSG00000135940,-0.9451750491856115
ENSG00000115073,0.6141081586327114
ENSG00000228486,6.099882551098596
ENSG00000075568,-0.8740015737886129
ENSG00000040933,1.170594959287968
ENSG00000183513,-0.9360029616643748
ENSG00000115446,0.1255928486351539
ENSG00000071073,-1.0740435342602508
ENSG00000196872,NaN
ENSG00000135951,0.03796821802003418
ENSG00000273045,3.0634419206668397
ENSG00000241962,NaN
ENSG00000144182,0.5556598202443346
ENSG00000158411,0.5868716267841038
ENSG00000185414,-1.2759819686887202
ENSG00000185674,2.938508290323605
ENSG00000144214,NaN
ENSG00000115514,-0.8919302078754088
ENSG00000158417,4.923531597489987
ENSG00000135945,2.513113487634475
ENSG00000273306,6.868555122407245
ENSG00000144218,-0.6719494939474084
ENSG00000230393,-0.777518384778907
ENSG00000170500,4.810712936220315
ENSG00000115526,-0.9941183702608072
ENSG00000115539,2.5486174893769915
ENSG00000170485,-2.2895929835303366
ENSG00000232034,0.4906804126132569
ENSG00000071082,-1.706655038969683
ENSG00000204634,1.9476013021346033
ENSG00000272902,-1.1946289370595282
ENSG00000158435,-1.804838858224635
ENSG00000163162,0.21520414907971597
ENSG00000196460,0.06933147491999989
ENSG00000071054,0.5259299948335332
ENSG00000115594,-0.824497713539447
ENSG00000115598,NaN
ENSG00000115604,NaN
ENSG00000135953,0.12312602472920221
