Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000002549,LAP3,0.16365177861021354,-1.1522063395139543,0.04857163369274061,0.3612468330110367,1.1522063395139543,0.04857163369274061
ENSG00000249502,AC006160.1,0.0016392498692174978,-1.2882678890899824,1,0,1.2882678890899824,1
ENSG00000118579,MED28,0.4737432122038569,0.832207122153295,0.43782671164709364,0.2627249694625722,-0.832207122153295,0.43782671164709364
ENSG00000047662,FAM184B,0.02486195634979872,-2.095622811147587,0.018088595775651476,0.1032133808602962,2.095622811147587,0.018088595775651476
ENSG00000163257,DCAF16,0.04917749607652494,-0.1807394247855374,1,0.0516066904301481,0.1807394247855374,1
ENSG00000109805,NCAPG,0.00792304103455124,-1.1887322155390683,0.5999180157837881,0.014074551935494936,1.1887322155390683,0.5999180157837881
ENSG00000178177,LCORL,0.04562578802655369,-0.7033053883688263,0.5002670448188324,0.07037275967747468,0.7033053883688263,0.5002670448188324
ENSG00000145147,SLIT2,0.0846945765762374,-0.9847770424592963,0.1748671758925779,0.16420310591410758,0.9847770424592963,0.1748671758925779
ENSG00000248228,SLIT2-IT1,0.00027320831153624964,-3.095622811147586,1,0,3.095622811147586,1
ENSG00000163138,PACRGL,0.02923328933437871,-0.6626634038714814,0.652379945883552,0.04222365580648481,0.6626634038714814,0.652379945883552
ENSG00000185774,KCNIP4,0.00027320831153624964,-3.095622811147586,1,0,3.095622811147586,1
ENSG00000272995,AC097505.1,0.00027320831153624964,-3.095622811147586,1,0,3.095622811147586,1
ENSG00000152990,ADGRA3,0.027594039465161216,-1.230552391233695,0.2272225922815239,0.060989725053811394,1.230552391233695,0.2272225922815239
ENSG00000109819,PPARGC1A,0.00027320831153624964,-3.095622811147586,1,0,3.095622811147586,1
ENSG00000109606,DHX15,0.1341452809642986,-1.6922671169163785,0.0010444119913170314,0.4316195926885114,1.6922671169163785,0.0010444119913170314
ENSG00000109610,SOD3,0.31555559982436837,-0.4752859803245453,0.5052266541775895,0.43631111000034306,0.4752859803245453,0.5052266541775895
ENSG00000181982,CCDC149,0.046172204649626195,-0.2711943757310413,0.9930273327641759,0.0516066904301481,0.2711943757310413,0.9930273327641759
ENSG00000153012,LGI2,0.0005464166230724993,-3.51066031042643,0.44314825810611136,0.004691517311831646,3.51066031042643,0.44314825810611136
ENSG00000109618,SEPSECS,0.012567582330667484,-0.5410339594699494,1,0.014074551935494936,0.5410339594699494,1
ENSG00000281501,SEPSECS-AS1,0.012567582330667484,-0.5410339594699494,1,0.014074551935494936,0.5410339594699494,1
ENSG00000038210,PI4K2B,0.038522371926611204,0.4691618076359392,0.9405226659783119,0.02345758655915823,-0.4691618076359392,0.9405226659783119
ENSG00000168228,ZCCHC4,0.010655124149913736,-1.7736947162602243,0.16814501949684346,0.03284062118282152,1.7736947162602243,0.16814501949684346
ENSG00000053900,ANAPC4,0.041800871665046195,-1.5292759885937772,0.0601518134433667,0.11728793279579114,1.5292759885937772,0.0601518134433667
ENSG00000091490,SEL1L3,0.051909579191887434,-0.6056568243621774,0.6165291688062661,0.07506427698930633,0.6056568243621774,0.6165291688062661
ENSG00000250317,SMIM20,0.389595052250692,1.4762562127196583,0.09909403832437726,0.1360540020431177,-1.4762562127196583,0.09909403832437726
ENSG00000283314,LINC02357,0.00027320831153624964,-3.095622811147586,1,0,3.095622811147586,1
ENSG00000168214,RBPJ,0.4505205057232757,-0.265353497141981,0.7692097721448931,0.5395244908606392,0.265353497141981,0.7692097721448931
ENSG00000109680,TBC1D19,0.0396152051727562,-1.6062379704086616,0.043464833489640524,0.11728793279579114,1.6062379704086616,0.043464833489640524
ENSG00000109689,STIM2,0.09835499215304988,-1.3811274977850754,0.027061654017439464,0.2533419348389089,1.3811274977850754,0.027061654017439464
ENSG00000240005,STIM2-AS1,0.0016392498692174978,-1.2882678890899824,1,0,1.2882678890899824,1
ENSG00000286596,AC098595.1,0.002185666492289997,-0.9256978097052739,1,0,0.9256978097052739,1
ENSG00000169851,PCDH7,0.18496202691004102,-1.1982759882099392,0.03911628797945086,0.4222365580648481,1.1982759882099392,0.03911628797945086
ENSG00000181826,RELL1,0.05928620360336617,0.5026365121870269,0.897890647707718,0.037532138494653165,-0.5026365121870269,0.897890647707718
ENSG00000169299,PGM2,0.029506497645914963,-1.1347934084282651,0.25423171467262157,0.060989725053811394,1.1347934084282651,0.25423171467262157
ENSG00000065882,TBC1D1,0.0814160768378024,1.321023940992914,0.2642269728945244,0.028149103870989872,-1.321023940992914,0.2642269728945244
ENSG00000231160,KLF3-AS1,0.007103416099942491,-0.9256978097052748,1,0.009383034623663291,0.9256978097052748,1
ENSG00000109787,KLF3,0.11747957396058735,0.070958747220355,1,0.10790489817212785,-0.070958747220355,1
ENSG00000174125,TLR1,0.0032784997384349957,-0.39518309300649523,1,0,0.39518309300649523,1
ENSG00000174130,TLR6,0.003824916361507495,-1.7736947162602243,0.5425119704414587,0.009383034623663291,1.7736947162602243,0.5425119704414587
ENSG00000197712,FAM114A1,0.7655296889245715,0.35713321788490693,0.9761551263943655,0.5958226986026189,-0.35713321788490693,0.9761551263943655
ENSG00000121895,TMEM156,0.009562290903768738,-0.5106603104264309,1,0.009383034623663291,0.5106603104264309,1
ENSG00000109790,KLHL5,0.6906706115636391,-0.1921509257665326,0.8607168570816608,0.7881749083877164,0.1921509257665326,0.8607168570816608
ENSG00000249207,AC079921.1,0.0027320831153624966,-1.6361911925102897,0.7201989678976238,0.004691517311831646,1.6361911925102897,0.7201989678976238
ENSG00000249685,AC079921.2,0.0005464166230724993,-2.51066031042643,1,0,2.51066031042643,1
ENSG00000157796,WDR19,0.03387783063049496,-0.8302782446265917,0.45596657016562836,0.056298207741979744,0.8302782446265917,0.45596657016562836
ENSG00000035928,RFC1,0.23195385649427597,0.27814421525939315,1,0.18766069247326583,-0.27814421525939315,1
ENSG00000163682,RPL9,17.67903663119918,1.6216356453947838,0.023138642739196427,5.765874776241092,-1.6216356453947838,0.023138642739196594
ENSG00000121897,LIAS,0.057920162045684925,-0.16826811297935285,1,0.060989725053811394,0.16826811297935285,1
ENSG00000109814,UGDH,0.20982398325983972,-0.15263921296048455,0.9839145928613562,0.22988434827975063,0.15263921296048455,0.9839145928613562
ENSG00000249348,UGDH-AS1,0.0016392498692174978,-1.2882678890899824,1,0,1.2882678890899824,1
ENSG00000287262,AC021148.2,0.0010928332461449986,-2.7736947162602243,0.545070759312891,0.004691517311831646,2.7736947162602243,0.545070759312891
ENSG00000163683,SMIM14,0.36609913745857453,0.5930309926157948,0.6783369954335022,0.23926738290341393,-0.5930309926157948,0.6783369954335022
ENSG00000286349,AC108471.3,0.00027320831153624964,-4.095622811147586,0.3573404941020965,0.004691517311831646,4.095622811147586,0.3573404941020965
ENSG00000255458,AC108471.2,0.002185666492289997,-2.925697809705274,0.2440500184085805,0.014074551935494936,2.925697809705274,0.2440500184085805
ENSG00000078140,UBE2K,0.37730067823156077,0.5555593757160124,0.7239500319753037,0.2533419348389089,-0.5555593757160124,0.7239500319753037
ENSG00000121892,PDS5A,0.14398078017960356,-1.4087806964072167,0.009739560592463394,0.3800129022583633,1.4087806964072167,0.009739560592463394
ENSG00000078177,N4BP2,0.0374295386804662,-0.9870983543694178,0.2918919666266641,0.07037275967747468,0.9870983543694178,0.2918919666266641
ENSG00000260296,AC095057.3,0.0008196249346087489,-2.095622811147586,1,0,2.095622811147586,1
ENSG00000286089,AC095057.4,0.00027320831153624964,-3.095622811147586,1,0,3.095622811147586,1
ENSG00000168421,RHOH,0.0005464166230724993,-2.51066031042643,1,0,2.51066031042643,1
ENSG00000163694,RBM47,0.003005291426898746,-1.51066031042643,0.8588398121577832,0.004691517311831646,1.51066031042643,0.8588398121577832
ENSG00000179299,NSUN7,0.005464166230724993,-2.51066031042643,0.13283543444470292,0.028149103870989872,2.51066031042643,0.13283543444470292
ENSG00000163697,APBB2,0.06720924463791741,-1.0541461751714274,0.1416931811726281,0.1360540020431177,1.0541461751714274,0.1416931811726281
ENSG00000251173,UCHL1-AS1,0.0005464166230724993,-2.51066031042643,1,0,2.51066031042643,1
ENSG00000154277,UCHL1,2.7692394457314267,-0.2720954525268855,0.7180144680205037,3.3544348779596267,0.2720954525268855,0.7180144680205037
ENSG00000064042,LIMCH1,0.6081617014796917,-0.8936002056343917,0.10408384843715572,1.1306556721514265,0.8936002056343917,0.10408384843715572
ENSG00000287762,AC108050.1,0.0005464166230724993,-2.51066031042643,1,0,2.51066031042643,1
ENSG00000109133,TMEM33,0.17458011107166352,-0.44612005823171996,0.5796270752342673,0.23457586559158228,0.44612005823171996,0.5796270752342673
ENSG00000272862,AC106052.1,0.0010928332461449986,-2.7736947162602243,0.5299431054531055,0.004691517311831646,2.7736947162602243,0.5299431054531055
ENSG00000014824,SLC30A9,0.187147693402331,-0.31741423474949926,0.7333143646467813,0.22988434827975063,0.31741423474949926,0.7333143646467813
ENSG00000178343,SHISA3,0.004098124673043745,-1.095622811147587,0.9617758029996164,0.004691517311831646,1.095622811147587,0.9617758029996164
ENSG00000124406,ATP8A1,0.0016392498692174978,-2.2882678890899824,0.6746676828397487,0.004691517311831646,2.2882678890899824,0.6746676828397487
ENSG00000151806,GUF1,0.052182787503423686,-0.09562281114758697,1,0.0516066904301481,0.09562281114758697,1
ENSG00000163281,GNPDA2,0.05655412048800368,-0.48264593425683344,0.691824132475927,0.07506427698930633,0.48264593425683344,0.691824132475927
ENSG00000272936,AC096586.1,0.00027320831153624964,-3.095622811147586,1,0,3.095622811147586,1
ENSG00000260878,AC104072.1,0.0005464166230724993,-2.51066031042643,1,0,2.51066031042643,1
ENSG00000151834,GABRA2,0.002458874803826247,-1.7736947162602243,0.7981411265157276,0.004691517311831646,1.7736947162602243,0.7981411265157276
ENSG00000169019,COMMD8,0.20162773391375224,-0.1511547577225918,0.9798055204518852,0.22050131365608733,0.1511547577225918,0.9798055204518852
ENSG00000145246,ATP10D,0.06802886957252616,-0.653400482542513,0.45590710199044915,0.1032133808602962,0.653400482542513,0.45590710199044915
ENSG00000145244,CORIN,0.0005464166230724993,-2.51066031042643,1,0,2.51066031042643,1
ENSG00000259959,AC107068.1,0.004098124673043745,-1.680585311868743,0.5727337745884167,0.009383034623663291,1.680585311868743,0.5727337745884167
ENSG00000170448,NFXL1,0.02294949816904497,-0.8561568764521974,0.5326403554265551,0.037532138494653165,0.8561568764521974,0.5326403554265551
ENSG00000163293,NIPAL1,0.013660415576812482,-0.4231974691760909,1,0.014074551935494936,0.4231974691760909,1
ENSG00000198515,CNGA1,0.002458874803826247,-0.7736947162602243,1,0,0.7736947162602243,1
ENSG00000074966,TXK,0.0008196249346087489,-2.095622811147586,1,0,2.095622811147586,1
ENSG00000135605,TEC,0.0005464166230724993,-2.51066031042643,1,0,2.51066031042643,1
ENSG00000109171,SLAIN2,0.18878694327154852,0.2515425752387985,1,0.1548200712904443,-0.2515425752387985,1
ENSG00000075539,FRYL,0.06611641139177242,-1.3802636731707558,0.049630804343197686,0.16889462322593923,1.3802636731707558,0.049630804343197686
ENSG00000109180,OCIAD1,0.44560275611562317,-0.5830688059544807,0.35675260154097993,0.6661954582800936,0.5830688059544807,0.35675260154097993
ENSG00000145247,OCIAD2,0.3576296798009508,0.58730294330573,0.6937949932228672,0.23457586559158228,-0.58730294330573,0.6937949932228672
ENSG00000109184,DCUN1D4,0.08278211839548365,-0.7545858933125196,0.3573404941020965,0.1360540020431177,0.7545858933125196,0.3573404941020965
ENSG00000272576,AC027271.1,0.0010928332461449986,-2.7736947162602243,0.5742239304130411,0.004691517311831646,2.7736947162602243,0.5742239304130411
ENSG00000188993,LRRC66,0.0005464166230724993,-4.095622811147586,0.1965127346898094,0.009383034623663291,4.095622811147586,0.1965127346898094
ENSG00000163069,SGCB,0.23468593960963846,-0.5953574750017119,0.3742735398603279,0.3518637983873734,0.5953574750017119,0.3742735398603279
ENSG00000163071,SPATA18,0.025954789595943717,-0.5106603104264309,0.83085659807567,0.03284062118282152,0.5106603104264309,0.83085659807567
ENSG00000109189,USP46,0.20190094222528848,0.34829580811838623,1,0.1548200712904443,-0.34829580811838623,1
ENSG00000248866,USP46-AS1,0.03360462231895871,-0.14142650076071117,1,0.03284062118282152,0.14142650076071117,1
ENSG00000226950,DANCR,0.379759553035387,0.9887318887765684,0.3255902301834207,0.18766069247326583,-0.9887318887765684,0.3255902301834207
ENSG00000226887,ERVMER34-1,0.0032784997384349957,-0.39518309300649523,1,0,0.39518309300649523,1
ENSG00000184178,SCFD2,0.018851373496001227,-0.5513022949237767,0.8723653890915157,0.02345758655915823,0.5513022949237767,0.8723653890915157
ENSG00000145216,FIP1L1,0.12075807369902235,-1.0048996407336608,0.12872821936317802,0.23926738290341393,1.0048996407336608,0.12872821936317802
ENSG00000072201,LNX1,0.007376624411478741,-2.095622811147586,0.21866367730490777,0.028149103870989872,2.095622811147586,0.21866367730490777
ENSG00000250930,LNX1-AS1,0.00027320831153624964,-3.095622811147586,1,0,3.095622811147586,1
ENSG00000249341,AC124017.1,0.0005464166230724993,-2.51066031042643,1,0,2.51066031042643,1
ENSG00000272650,AC110792.3,0.00027320831153624964,-4.095622811147586,0.3564933883353376,0.004691517311831646,4.095622811147586,0.3564933883353376
ENSG00000109220,CHIC2,0.187147693402331,0.4684609598976528,0.8517859357444691,0.1313624847312861,-0.4684609598976528,0.8517859357444691
ENSG00000269506,AC110792.2,0.00027320831153624964,-3.095622811147586,1,0,3.095622811147586,1
ENSG00000287534,AC110792.4,0.00027320831153624964,-3.095622811147586,1,0,3.095622811147586,1
ENSG00000134853,PDGFRA,0.39096109380837324,-0.8016315927633477,0.1745077078902813,0.6802700102155886,0.8016315927633477,0.1745077078902813
ENSG00000157404,KIT,0.01557287375756623,-1.4075668174623273,0.24001976130290192,0.037532138494653165,1.4075668174623273,0.24001976130290192
ENSG00000128039,SRD5A3,0.07731795216475865,-0.5308381923640608,0.5832399172995357,0.10790489817212785,0.5308381923640608,0.5832399172995357
ENSG00000249700,SRD5A3-AS1,0.0032784997384349957,-0.39518309300649523,1,0,0.39518309300649523,1
ENSG00000273257,AC069200.1,0,-5.095622811147586,0.2440500184085805,0.004691517311831646,5.095622811147586,0.2440500184085805
ENSG00000134851,TMEM165,0.6764637793637541,-0.7927882118519958,0.16485025926679814,1.1728793279579115,0.7927882118519958,0.16485025926679814
ENSG00000134852,CLOCK,0.11037615786064486,-0.43384471337560004,0.6706888767585579,0.145437036666781,0.43384471337560004,0.6706888767585579
ENSG00000272969,AC024243.1,0.0005464166230724993,-2.51066031042643,1,0,2.51066031042643,1
ENSG00000250821,EXOC1L,0.0008196249346087489,-3.095622811147586,0.5127500930728086,0.004691517311831646,3.095622811147586,0.5127500930728086
ENSG00000090989,EXOC1,0.09890140877612237,-1.4497780682794084,0.012637970254486921,0.26741648677440377,1.4497780682794084,0.012637970254486921
ENSG00000286599,AC110611.1,0.0010928332461449986,-1.7736947162602243,1,0,1.7736947162602243,1
ENSG00000287382,AC110611.2,0.0019124581807537476,-1.095622811147586,1,0,1.095622811147586,1
ENSG00000174799,CEP135,0.030326122580523713,-1.6101959839773445,0.052905093971466075,0.08913882892480127,1.6101959839773445,0.052905093971466075
ENSG00000109265,KIAA1211,0.006830207788406241,-0.9801455937276504,0.7724612678307349,0.009383034623663291,0.9801455937276504,0.7724612678307349
ENSG00000157426,AASDH,0.05901299529182993,-1.0889590808665757,0.13564908988590024,0.12197945010762279,1.0889590808665757,0.13564908988590024
ENSG00000269921,AC068620.1,0.0019124581807537476,-2.095622811147586,0.7189794919083025,0.004691517311831646,2.095622811147586,0.7189794919083025
ENSG00000128059,PPAT,0.02349591479211747,-0.9746074101862217,0.4226482060287552,0.04222365580648481,0.9746074101862217,0.4226482060287552
ENSG00000270147,AC068620.2,0.0005464166230724993,-2.51066031042643,1,0,2.51066031042643,1
ENSG00000128050,PAICS,0.16365177861021354,-0.3262357392890034,0.750216193727475,0.20173524440876076,0.3262357392890034,0.750216193727475
ENSG00000174780,SRP72,0.3715633036892995,-0.47958732599369813,0.48550476277708265,0.516066904301481,0.47958732599369813,0.48550476277708265
ENSG00000196503,ARL9,0.01775854024985623,0.9487713082108664,0.6783894977724675,0.004691517311831646,-0.9487713082108664,0.6783894977724675
ENSG00000171476,HOPX,0.00764983272301499,0.7623581839799849,0.8004268614776894,0,-0.7623581839799849,0.8004268614776894
ENSG00000084093,REST,0.18687448509079477,-0.8455876347420102,0.17892204042668428,0.3330977291400468,0.8455876347420102,0.17892204042668428
ENSG00000269949,AC069307.1,0.0010928332461449986,-1.7736947162602243,1,0,1.7736947162602243,1
ENSG00000084092,NOA1,0.12786148979896483,0.4558932064804275,0.9015370031104498,0.08913882892480127,-0.4558932064804275,0.9015370031104498
ENSG00000047315,POLR2B,0.1303203646027911,-1.5523080077849218,0.007008250677816987,0.3800129022583633,1.5523080077849218,0.007008250677816987
ENSG00000163453,IGFBP7,5.530555850428302,-1.6433356372628602,0.0002565294628313238,17.349231019153425,1.6433356372628602,0.0002565294628313238
ENSG00000245067,IGFBP7-AS1,0.0005464166230724993,-2.51066031042643,1,0,2.51066031042643,1
ENSG00000287369,AC111197.1,0.00027320831153624964,-3.095622811147586,1,0,3.095622811147586,1
ENSG00000205682,AC020741.1,0.00027320831153624964,-3.095622811147586,1,0,3.095622811147586,1
ENSG00000145242,EPHA5,0.00027320831153624964,-3.095622811147586,1,0,3.095622811147586,1
ENSG00000250075,AC104806.2,0.0010928332461449986,-2.7736947162602243,0.5742239304130411,0.004691517311831646,2.7736947162602243,0.5742239304130411
ENSG00000145241,CENPC,0.036063497122784956,-1.4326577984251574,0.10471150222065463,0.09383034623663292,1.4326577984251574,0.10471150222065463
ENSG00000033178,UBA6,0.09562290903768737,-2.3267961180262446,0.0000023023542140145854,0.47853476580682786,2.3267961180262446,0.0000023023542140145854
ENSG00000248049,UBA6-AS1,0.028686872711306214,-0.8271339752216846,0.47860333468810307,0.04691517311831646,0.8271339752216846,0.47860333468810307
ENSG00000083896,YTHDC1,0.25708902115561094,0.140104248690472,1,0.22988434827975063,-0.140104248690472,1
ENSG00000132465,JCHAIN,0.0010928332461449986,-2.7736947162602243,0.5742239304130411,0.004691517311831646,2.7736947162602243,0.5742239304130411
ENSG00000132467,UTP3,0.07950361865704865,-0.9501923716260232,0.19422468786643413,0.15012855397861266,0.9501923716260232,0.19422468786643413
ENSG00000272986,AC009570.1,0.0032784997384349957,-0.39518309300649523,1,0,0.39518309300649523,1
ENSG00000018189,RUFY3,0.1628321536756048,-1.546461031854277,0.0035544634444848486,0.4738432484949962,1.546461031854277,0.0035544634444848486
ENSG00000132463,GRSF1,0.22594327364047848,-0.30902644925678024,0.7333143646467813,0.27679952139806707,0.30902644925678024,0.7333143646467813
ENSG00000173542,MOB1B,0.050270329322669935,-0.8861694455186373,0.3152344211173174,0.08913882892480127,0.8861694455186373,0.3152344211173174
ENSG00000156136,DCK,0.026774414530552466,-0.7881942859553401,0.5966636463200587,0.04222365580648481,0.7881942859553401,0.5966636463200587
ENSG00000080493,SLC4A4,0.08742665969159989,-0.4130495138000083,0.7140736368214582,0.11259641548395949,0.4130495138000083,0.7140736368214582
ENSG00000156140,ADAMTS3,0.0019124581807537476,-3.4175509060349487,0.07993095219923714,0.018766069247326583,3.4175509060349487,0.07993095219923714
ENSG00000163626,COX18,0.028413664399769965,-0.5513022949237767,0.7755659451709973,0.037532138494653165,0.5513022949237767,0.7755659451709973
ENSG00000132466,ANKRD17,0.1595536539371698,-1.4268919527338328,0.008340306179997491,0.42692807537667976,1.4268919527338328,0.008340306179997491
ENSG00000250220,AC053527.2,0.0010928332461449986,-2.7736947162602243,0.5742239304130411,0.004691517311831646,2.7736947162602243,0.5742239304130411
ENSG00000081051,AFP,0.004098124673043745,-0.09562281114758697,1,0,0.09562281114758697,1
ENSG00000169429,CXCL8,0.013113998953739983,-0.8028410619197413,0.8178007462406521,0.018766069247326583,0.8028410619197413,0.8178007462406521
ENSG00000124875,CXCL6,0.03059933089205996,1.7245561512676009,0.3097119825228706,0.004691517311831646,-1.7245561512676009,0.3097119825228706
ENSG00000109272,PF4V1,0.0035517080499712457,-0.28826788908998235,1,0,0.28826788908998235,1
ENSG00000163739,CXCL1,0.35899572135863206,-0.7005600116300094,0.27057652037020496,0.581748146667124,0.7005600116300094,0.27057652037020496
ENSG00000163737,PF4,0.011201540772986235,-0.28826788908998235,1,0.009383034623663291,0.28826788908998235,1
ENSG00000163735,CXCL5,0.003005291426898746,-2.51066031042643,0.2780141718516345,0.014074551935494936,2.51066031042643,0.2780141718516345
ENSG00000163734,CXCL3,0.01639249869217498,-0.972240395642304,0.5585477732918062,0.028149103870989872,0.972240395642304,0.5585477732918062
ENSG00000081041,CXCL2,0.00792304103455124,-1.7736947162602243,0.3259325898183275,0.02345758655915823,1.7736947162602243,0.3259325898183275
ENSG00000163738,MTHFD2L,0.06475036983409117,0.6292699507180446,0.7959174355370671,0.037532138494653165,-0.6292699507180446,0.7959174355370671
ENSG00000269559,AC093677.2,0.0010928332461449986,-2.7736947162602243,0.559557553901328,0.004691517311831646,2.7736947162602243,0.559557553901328
ENSG00000182585,EPGN,0.0010928332461449986,-2.7736947162602243,0.553127460965361,0.004691517311831646,2.7736947162602243,0.553127460965361
ENSG00000124882,EREG,0.0005464166230724993,-4.095622811147586,0.21459069926661195,0.009383034623663291,4.095622811147586,0.21459069926661195
ENSG00000109321,AREG,0.0013660415576812483,-1.51066031042643,1,0,1.51066031042643,1
ENSG00000169116,PARM1,0.05491487061878618,-1.1922988305592606,0.130514304265536,0.12197945010762279,1.1922988305592606,0.130514304265536
ENSG00000163743,RCHY1,0.07376624411478741,0.286086512065193,1,0.056298207741979744,-0.286086512065193,1
ENSG00000174796,THAP6,0.05436845399571368,-0.15220633951395435,1,0.056298207741979744,0.15220633951395435,1
ENSG00000138769,CDKL2,0.006830207788406241,-0.39518309300649435,1,0.004691517311831646,0.39518309300649435,1
ENSG00000138757,G3BP2,0.21255606637520222,-0.21806374764911673,0.888685910279776,0.24395890021524558,0.21806374764911673,0.888685910279776
ENSG00000138768,USO1,0.3363194315011233,-0.4287491126398131,0.5472013755595705,0.45038566193583796,0.4287491126398131,0.5472013755595705
ENSG00000229717,AC110615.1,0.0008196249346087489,-2.095622811147586,1,0,2.095622811147586,1
ENSG00000138744,NAAA,0.05054353763420619,-0.5564640000395551,0.6750823112437991,0.07037275967747468,0.5564640000395551,0.6750823112437991
ENSG00000198301,SDAD1,0.15736798744487981,-0.5081578032232605,0.5175126336576296,0.22050131365608733,0.5081578032232605,0.5175126336576296
ENSG00000156219,ART3,0.0008196249346087489,-4.095622811147586,0.14032014529687792,0.014074551935494936,4.095622811147586,0.14032014529687792
ENSG00000169245,CXCL10,0.0013660415576812483,-1.51066031042643,1,0,1.51066031042643,1
ENSG00000138750,NUP54,0.05819337035722118,-0.4416186659967787,0.7282362192185823,0.07506427698930633,0.4416186659967787,0.7282362192185823
ENSG00000138760,SCARB2,0.5223742916573093,-1.1247389903643608,0.02958659881466465,1.14003870677509,1.1247389903643608,0.02958659881466465
ENSG00000189157,FAM47E,0.0013660415576812483,-2.51066031042643,0.6278111554196307,0.004691517311831646,2.51066031042643,0.6278111554196307
ENSG00000118804,STBD1,0.05764695373414868,-1.0681420747254795,0.19988910772015384,0.11728793279579114,1.0681420747254795,0.19988910772015384
ENSG00000138771,SHROOM3,0.021856664922899973,-0.7557728082629627,0.6528936964613925,0.03284062118282152,0.7557728082629627,0.6528936964613925
ENSG00000233860,AC107072.2,0,-5.095622811147586,0.2440500184085805,0.004691517311831646,5.095622811147586,0.2440500184085805
ENSG00000138758,SEPTIN11,0.9442079246692788,-0.5594864433473499,0.3568110240757757,1.3933806416139987,0.5594864433473499,0.3568110240757757
ENSG00000118816,CCNI,3.1577416647359735,1.8236773321973707,0.019350702687743436,0.8913882892480126,-1.8236773321973707,0.019350702687743436
ENSG00000138764,CCNG2,0.10545840825299237,0.17863885010946134,1,0.08913882892480127,-0.17863885010946134,1
ENSG00000138767,CNOT6L,0.05491487061878618,0.10315705296691036,1,0.04691517311831646,-0.10315705296691036,1
ENSG00000169288,MRPL1,0.10518519994145611,-0.5031657738795063,0.5857297935780149,0.145437036666781,0.5031657738795063,0.5857297935780149
ENSG00000138759,FRAS1,0.0008196249346087489,-2.095622811147586,1,0,2.095622811147586,1
ENSG00000138772,ANXA3,0.012294374019131235,-0.5720608550905739,0.9639410015386647,0.014074551935494936,0.5720608550905739,0.9639410015386647
ENSG00000251442,LINC01094,0.010928332461449987,-0.7380708065295032,0.7611356224629054,0.014074551935494936,0.7380708065295032,0.7611356224629054
ENSG00000260278,AC098818.2,0.003005291426898746,-0.51066031042643,1,0,0.51066031042643,1
ENSG00000138756,BMP2K,0.06092545347258367,-0.536195402533568,0.6177927414051039,0.08444731161296962,0.536195402533568,0.6177927414051039
ENSG00000163291,PAQR3,0.02404233141518997,0.05818252493144804,1,0.018766069247326583,-0.05818252493144804,1
ENSG00000249307,LINC01088,0.0013660415576812483,-2.51066031042643,0.6195067158533125,0.004691517311831646,2.51066031042643,0.6195067158533125
ENSG00000163297,ANTXR2,0.1628321536756048,-0.9401248803405542,0.12892757979244504,0.3096401425808886,0.9401248803405542,0.12892757979244504
ENSG00000152784,PRDM8,0.012840790642203734,-0.5106603104264309,1,0.014074551935494936,0.5106603104264309,1
ENSG00000138675,FGF5,0.08524099319930989,0.387041113727427,1,0.060989725053811394,-0.387041113727427,1
ENSG00000197826,CFAP299,0.0013660415576812483,-1.51066031042643,1,0,1.51066031042643,1
ENSG00000152785,BMP3,0.0005464166230724993,-2.51066031042643,1,0,2.51066031042643,1
ENSG00000138669,PRKG2,0.008742665969159989,-1.0512286917891336,0.8356945122429423,0.014074551935494936,1.0512286917891336,0.8356945122429423
ENSG00000138670,RASGEF1B,0.0005464166230724993,-2.51066031042643,1,0,2.51066031042643,1
ENSG00000273156,AC124016.2,0.0010928332461449986,-1.7736947162602243,1,0,1.7736947162602243,1
ENSG00000138668,HNRNPD,0.5128120007535406,0.5125719958112863,0.7769585148151918,0.35655531569920507,-0.5125719958112863,0.7769585148151918
ENSG00000272677,AC124016.1,0.009835499215304988,0.11383055448136314,1,0.004691517311831646,-0.11383055448136314,1
ENSG00000152795,HNRNPDL,0.7054238603865967,-0.7323344369803586,0.21098749603339137,1.1728793279579115,0.7323344369803586,0.21098749603339137
ENSG00000145293,ENOPH1,0.08496778488777364,-0.4540767820600631,0.6666703914990945,0.11259641548395949,0.4540767820600631,0.6666703914990945
ENSG00000249242,TMEM150C,0.05737374542261243,-0.3745236224404014,0.8285476274664645,0.07037275967747468,0.3745236224404014,0.8285476274664645
ENSG00000145284,SCD5,0.03660991374585745,-0.01880721409675612,1,0.03284062118282152,0.01880721409675612,1
ENSG00000138674,SEC31A,0.5330294158072231,-1.3197035826368047,0.007361477126410152,1.3323909165601873,1.3197035826368047,0.007361477126410152
ENSG00000251022,THAP9-AS1,0.06556999476869992,-0.5750508976963857,0.5799267928814449,0.09383034623663292,0.5750508976963857,0.5799267928814449
ENSG00000168152,THAP9,0.004371332984579994,-1.0081599698972479,0.9839145928613562,0.004691517311831646,1.0081599698972479,0.9839145928613562
ENSG00000189308,LIN54,0.03387783063049496,0.28519897279334394,1,0.02345758655915823,-0.28519897279334394,1
ENSG00000138663,COPS4,0.2513516466133497,-0.7404185613859258,0.2440500184085805,0.41754504075301646,0.7404185613859258,0.2440500184085805
ENSG00000286035,AC073840.1,0.0005464166230724993,-2.51066031042643,1,0,2.51066031042643,1
