Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value
ENSG00000183726,TMEM50A,0.605626306233315,-0.3788056079179255,0.37303344112888415,0.8039961453156349,0.3877582844249703,0.3853997623925066,0.6946603650258933,0.047244096336132135,1,0.7073691449512065,0.07277556463033158,1
ENSG00000188672,RHCE,0.0008393988998382744,0.9087469073684211,0.914872641827305,0,-0.5160880829460694,1,0,3.6487142366922107,1,0,3.1276641488763977,1
ENSG00000204178,MACO1,0.08058229438447435,-0.0949858115079083,1,0.07519963946235789,-0.187818461184881,0.9383465407735475,0.06040524913268638,-0.2581763589163075,1,0.1980633605863378,1.3758507903028772,0.07071483298764725
ENSG00000157978,LDLRAP1,0.07848379713487866,0.04548324416016136,1,0.06879967014641254,-0.23637493596564596,0.8652511300919727,0.07047279065480078,0.03400439257700327,1,0.1414738289902413,0.9705177521553874,0.29422373290756226
ENSG00000225643,AL606491.1,0.0025181966995148236,-0.8688606712951294,0.7986919675234302,0.004799976986959015,0.8762293398326904,0.8341313083006807,0.010067541522114396,2.533237019272276,1,0,0.9052717275399482,1
ENSG00000117643,MAN1C1,0.14143871462274923,0.34095955045539794,0.6255589231410519,0.09359955124570078,-0.6446722890074832,0.15924925014550684,0.12081049826537275,-0.008398049784780426,1,0.2617265836319464,1.0932754233314768,0.1468777825737344
ENSG00000233478,AL031280.1,0.01846677579644204,-0.31364551396802653,0.9121560052229835,0.012799938631890705,-0.820942664474491,0.49592760860362994,0.11074295674325836,2.7311763968841842,0.2914282888643293,0.04951584014658445,1.5427016481552407,0.2878495515223367
ENSG00000162430,SELENON,0.20565273046037724,0.6195074311872344,0.11025311292776258,0.11439945152252318,-0.8565976035751586,0.022618695337469994,0.15101312283171595,-0.16506695452482534,1,0.29002134942999463,0.7628694043771751,0.36377499791952633
ENSG00000228172,AL020996.1,0.0012590983497574118,-0.676215593352735,1,0.0015999923289863381,0.33190882360888097,1,0,2.426321815355763,1,0.007073691449512065,3.1276641488763977,0.5145653136541576
ENSG00000117640,MTFR1L,0.15822669261951475,0.0033837815064972077,1,0.16479920988559282,0.09347639100816396,1,0.16108066435383034,0.09955245739890195,1,0.09195798884365684,-0.7088371188407239,0.8639906781386246
ENSG00000127423,AUNIP,0.002098497249595686,-1.261178094073891,0.505410567268679,0.0063999693159453525,1.6538369184962427,0.30405767548556384,0,1.426321815355763,1,0,0.9052717275399482,1
ENSG00000236528,AL033528.2,0,-1.676215593352735,0.8239656839831039,0.0007999961644931691,2.0688744177750866,0.7671138626307004,0,4.233676737413367,1,0,3.7126266495975537,1
ENSG00000182749,PAQR7,0.04574724004118596,0.060750000813471594,1,0.028799861921754086,-0.8406132893194718,0.27247911293457033,0.19128328892017352,2.2702026134384816,0.31377022276472827,0.07073691449512065,0.8057360539890341,0.6188827712908334
ENSG00000117632,STMN1,0.2392286864539082,-1.2704127170789896,0.00000021215581010572454,0.6447969085814943,1.4352804341202479,0.000000003448715478887717,0.29195870414131747,-0.3137319605980131,1,0.1839159776873137,-0.9898667273115136,0.544788633919865
ENSG00000158006,PAFAH2,0.02686076479482478,0.21686920273075394,0.9311788463116495,0.021599896441315564,-0.2936956616096227,0.9144185833613458,0.020135083044228792,0.21872639594739596,1,0.035368457247560325,0.7430002986410713,0.7444457797131567
ENSG00000158008,EXTL1,0,-1.676215593352735,0.8239656839831039,0.0007999961644931691,2.0688744177750866,0.7671138626307004,0,4.233676737413367,1,0,3.7126266495975537,1
ENSG00000158022,TRIM63,0,-1.676215593352735,0.8239656839831039,0.0007999961644931691,2.0688744177750866,0.7671138626307004,0,4.233676737413367,1,0,3.7126266495975537,1
ENSG00000175087,PDIK1L,0.005875792298867921,0.23067500225578375,1,0.0031999846579726762,-0.7791224887798647,0.9141049326760998,0.010067541522114396,1.841359314634607,1,0.01414738289902413,1.9756610554313463,0.5190298122062375
ENSG00000236782,AL391650.1,0.0008393988998382744,-0.676215593352735,0.9783462620212172,0.0015999923289863381,1.0688744177750866,0.962661972908775,0,2.911748642526005,1,0,2.39069855471019,1
ENSG00000142684,ZNF593,0.5082560338520752,-0.1845856689688813,0.8239656839831039,0.6239970083046719,0.34154659610681093,0.48437735018781825,0.4027016608845758,-0.3981657578132809,1,0.29002134942999463,-0.8837406143958523,0.6116112698720965
ENSG00000130695,CEP85,0.0033575955993530976,-0.09125309263157888,1,0.003999980822465846,0.48391191705393055,1,0,1.426321815355763,1,0,0.9052717275399482,1
ENSG00000142669,SH3BGRL3,3.1364139892457126,-0.338469273092314,0.44779428734359483,4.441578705266075,0.5722085390068736,0.07921028336605596,1.9732381383344215,-0.8315377610640594,1,1.1671590891694907,-1.6029867184040048,0.15887998209976864
ENSG00000158062,UBXN11,0.02602136589498651,-0.2535245215304549,0.8936498545074206,0.030399854250740425,0.20452951713265222,0.9679276255993051,0.020135083044228792,0.07717225173337638,1,0.04244214869707239,0.8334810444719389,0.6324543419709647
ENSG00000176092,CRYBG2,0.0004196994499191372,-1.261178094073891,0.9355054319941248,0.0015999923289863381,1.6538369184962427,0.7412230282216276,0,3.233676737413367,1,0,2.7126266495975537,1
ENSG00000117682,DHDDS,0.06547311418738541,-0.5515198459034196,0.3476711042426608,0.08319960110728958,0.16841009132600027,0.9416349625503899,0.15101312283171595,1.0788586283612638,0.9229552878836093,0.16976859478828957,1.247958382594109,0.16619471880239256
ENSG00000198830,HMGN2,1.364023212237196,-0.4178774934297698,0.2707187704860808,2.015990334522786,0.6171107615445275,0.05209611582853822,1.2383076072200707,-0.3251142616187761,1,0.5234531672638928,-1.5835860050305661,0.17392113928812392
ENSG00000117676,RPS6KA1,0.0025181966995148236,-1.0387856727374416,0.660872191898221,0.0063999693159453525,1.431444497159795,0.4704975991910741,0,1.326786141804849,1,0,0.8057360539890341,1
ENSG00000260063,AL512408.1,0.0008393988998382744,-0.676215593352735,0.9783462620212172,0.0015999923289863381,1.0688744177750866,0.962661972908775,0,2.911748642526005,1,0,2.39069855471019,1
ENSG00000117713,ARID1A,0.15864639206943387,0.10193588542692611,1,0.11439945152252318,-0.5940905949473434,0.21332932004707483,0.2416209965307455,0.7101147813563546,1,0.37490564682413946,1.3747570108411693,0.047495970025982596
ENSG00000060642,PIGV,0.031057759294016156,-0.1753173574200524,0.9606627842714411,0.03519983123769944,0.1856880827578351,0.962661972908775,0.010067541522114396,-0.7436031860865491,1,0.04951584014658445,0.8057360539890341,0.6919139789727006
ENSG00000204160,ZDHHC18,0.032736557093692706,0.13571205849469337,1,0.027999865757260916,-0.22063219941989853,0.9383465407735475,0.020135083044228792,-0.10022399914007085,1,0.04951584014658445,0.854645654469981,0.5689069871337756
ENSG00000175793,SFN,0,-1.676215593352735,0.8239656839831039,0.0007999961644931691,2.0688744177750866,0.7671138626307004,0,4.233676737413367,1,0,3.7126266495975537,1
ENSG00000142751,GPN2,0.07722469878512125,-0.5285384253104741,0.25569476331240626,0.11519944768701634,0.555296550290695,0.24319031159641125,0.07047279065480078,-0.1925880172887302,1,0.10610537174268098,0.32030922681879304,0.9294513131266213
ENSG00000198746,GPATCH3,0.032736557093692706,-0.45989768642597095,0.5910647201617177,0.04319979288263113,0.3266721752427326,0.7750441200265059,0.06040524913268638,0.9117486425260046,1,0.04951584014658445,0.5936855768740452,0.8776988859527486
ENSG00000090273,NUDC,0.37982800217681917,-1.0265254896099192,0.000041394950003910455,0.7791962642163467,0.9133244386076975,0.0010290652194892725,0.5537147837162918,0.07164513812868889,1,0.8842114311890081,0.7717887220656969,0.27612859242691234
ENSG00000253368,TRNP1,0.05456092848948784,-0.1346456881449587,0.9714910263175439,0.06639968165293303,0.3631597575933192,0.6728056101335605,0.040270166088457585,-0.1992826698627388,1,0.01414738289902413,-1.470595174458217,0.4273293351372537
ENSG00000158246,TENT5B,0.005036393399029647,-0.882666470820161,0.5671953526202351,0.010399950138411197,1.0688744177750857,0.4233136201843419,0,0.4787892352498986,1,0.007073691449512065,1.012186931456461,1
ENSG00000090020,SLC9A1,0.10408546357994604,0.2951016519431806,0.7707226867271857,0.08159960877830325,-0.3373821959615486,0.7173251756128064,0.07047279065480078,-0.2898852186436449,1,0.1202527546417051,0.39873587377560904,0.8373982025351185
ENSG00000142784,WDTC1,0.04826543674070078,0.20448547827492192,0.9355054319941248,0.03439983507320627,-0.5485095606384478,0.5265869816534869,0.10067541522114395,1.3007909332719043,0.8553170094926511,0.06366322304560858,0.6336753082027311,0.7708681608251374
ENSG00000186501,TMEM222,0.10954155642889482,0.02629053007009885,1,0.10799948220657782,-0.008569667650262236,1,0.11074295674325836,0.1356446544528409,1,0.0990316802931689,-0.05290809676542407,1
ENSG00000142765,SYTL1,0.0016787977996765488,1.6457125015346286,0.8210766104212541,0,-1.253053677112275,0.7671138626307004,0,2.911748642526005,1,0,2.39069855471019,1
ENSG00000142733,MAP3K6,0.03231685764377357,0.02422412478835767,1,0.027999865757260916,-0.253053677112276,0.9383465407735475,0.05033770761057198,0.9117486425260051,1,0.04951584014658445,0.8299836002357122,0.6160153340284689
ENSG00000181773,GPR3,0.0012590983497574118,-0.9981436882400967,0.914872641827305,0.0015999923289863381,0.06887441777508663,1,0.010067541522114396,3.426321815355763,1,0.007073691449512065,2.9052717275399482,0.5282782939208659
ENSG00000158195,WASF2,0.6026884100838811,0.17057706017662522,0.8606836576759946,0.5647972921321773,-0.04393186877632005,1,0.33222887022977504,-0.783459174900662,1,0.4173477955212118,-0.46794559604426766,1
ENSG00000126705,AHDC1,0.04196994499191372,0.3381396996243362,0.8033720238491788,0.030399854250740425,-0.4530782854202702,0.6696085375449422,0.020135083044228792,-0.39081412749442634,1,0.06366322304560858,0.8950033920861218,0.5431226459736491
ENSG00000233975,LINC02574,0.0004196994499191372,0.32378440664726504,1,0,0.06887441777508663,1,0,4.233676737413367,1,0,3.7126266495975537,1
ENSG00000126709,IFI6,0.13052652892485167,0.0018563117599033063,1,0.13279936330586606,0.04318777411143637,1,0.15101312283171595,0.2940975230986749,1,0.09195798884365684,-0.4254622647227544,1
ENSG00000009780,FAM76A,0.07638529988528298,-0.018496750196264067,1,0.06239970083046719,-0.40870454757247066,0.6494353130768806,0.2013508304422879,1.5070530874686203,0.7026208748491004,0.1202527546417051,0.7481253308189393,0.5109214062927981
ENSG00000117758,STX12,0.2560166644506737,-0.024813368520196555,1,0.2431988340059234,-0.11932931738553476,0.9932766159476112,0.3221613287076607,0.3606987772949799,1,0.3678319553746274,0.5533264886923674,0.5295440734161231
ENSG00000269971,AL020997.2,0.0004196994499191372,-2.261178094073891,0.281981210731518,0.003999980822465846,2.6538369184962427,0.1825736352152179,0,2.426321815355763,1,0,1.9052717275399482,1
ENSG00000270031,AL020997.3,0.0004196994499191372,-0.676215593352735,1,0,-0.5160880829460694,1,0,3.6487142366922107,1,0.007073691449512065,4.712626649597554,0.2914607274799932
ENSG00000286433,AL020997.4,0.0004196994499191372,-0.676215593352735,1,0,-0.5160880829460694,1,0.010067541522114396,5.233676737413367,0.8078468888888249,0,3.1276641488763977,1
ENSG00000117751,PPP1R8,0.12213253992646893,-0.13744272565164595,0.9288477409238218,0.14399930960877044,0.2833180859960427,0.7241239122320511,0.05033770761057198,-1.1091387239478188,1,0.10610537174268098,-0.18521880640795851,1
ENSG00000130775,THEMIS2,0.03525475379320753,0.44777312392271895,0.6829697167874963,0.02719986959276775,-0.27757599624634466,0.8813757498658954,0.010067541522114396,-0.697060600149519,1,0.021221074348536196,-0.19426394601096586,1
ENSG00000117748,RPA2,0.04742603784086251,-0.36688753524500584,0.6661828181004922,0.06879967014641254,0.6170001503158709,0.27120143700809646,0.010067541522114396,-1.4387486045581284,1,0.02829476579804826,-0.6164969466940127,0.9919869925782264
ENSG00000158156,XKR8,0.02602136589498651,-0.5318256840175595,0.5251156044113006,0.03839981589567212,0.5338371423856119,0.5620114264945193,0.040270166088457585,0.7101147813563546,1,0.02829476579804826,0.18906469354054067,1
ENSG00000158161,EYA3,0.07806409768495952,0.21246738378310726,0.873110632020184,0.05919971617249451,-0.43701651195487123,0.5464286447297526,0.12081049826537275,0.8308286471424378,1,0.0990316802931689,0.5267601042862191,0.7051492388685928
ENSG00000126698,DNAJC8,0.5036393399029647,-0.6941226710906856,0.015622012357528121,0.8255960417569504,0.6468707290034207,0.04578836241392689,0.9060787369902956,0.5578359961388454,1,0.657853304804622,0.08544206246638275,1
ENSG00000130770,ATP5IF1,1.0219681605530992,-0.5377049112474136,0.09118945517324634,1.59039237501242,0.6494914482202779,0.037023630621081695,1.1376321919989267,-0.08032008383777553,1,0.7851797508958392,-0.6275413726955872,0.859214158917168
ENSG00000270605,AL353622.1,0.0029378961494339606,-0.26117809407389103,1,0.0007999961644931691,-1.5160880829460694,0.6428504672218177,0.010067541522114396,2.6487142366922107,1,0.021221074348536196,3.39069855471019,0.140513550776542
ENSG00000130766,SESN2,0.13472352342404306,0.18709573467888552,0.887978135896245,0.10399950138411197,-0.4212645367444767,0.5059267728109426,0.14094558130960155,0.22170409574729177,1,0.22635812638438607,0.8928346243017264,0.2916107892358395
ENSG00000130772,MED18,0.014689480747169803,-0.6762155933527341,0.45697839782238386,0.02719986959276775,0.9887040690911029,0.15769239829233825,0,-0.9160703820913145,1,0.007073691449512065,-0.4166563673474135,1
ENSG00000204138,PHACTR4,0.09401267678188674,-0.1008391414607761,0.9944245080610222,0.08159960877830325,-0.3373821959615486,0.7306601396062893,0.17114820587594473,0.9197859615914235,0.9621767405209737,0.219284434934874,1.2863618948954554,0.10414233817764981
ENSG00000180198,RCC1,0.05288213068981129,0.08365040292355097,1,0.051999750692055986,0.02580569588320003,1,0.05033770761057198,0.20392939401931542,1,0.02829476579804826,-0.587497074971461,0.9873485546935955
ENSG00000242125,SNHG3,0.17669346841595676,-0.9093127150324245,0.0019827529977758415,0.31199850415233593,0.6382400634452234,0.08602932488682552,0.5637823252384062,1.3166973241812652,0.7026208748491004,0.34661088102609117,0.5949316069277988,0.49249286935123926
ENSG00000180098,TRNAU1AP,0.10954155642889482,-0.4501475138728881,0.36729494552415204,0.13759934029282508,0.2134837984791922,0.8228943789455933,0.16108066435383034,0.4476954661483301,1,0.24757920073292228,1.0687704598228285,0.17799164374405144
ENSG00000197989,SNHG12,0.04826543674070078,0.032018282270155574,1,0.045599781376110635,-0.08437184252059637,1,0.07047279065480078,0.7498609601491117,1,0.04244214869707239,0.028128475325482682,1
ENSG00000120656,TAF12,0.2581151617002694,-0.10986877079892521,0.95145592399962,0.30879851949436327,0.33190882360887963,0.5444067279459809,0.08054033217691517,-1.5949886908896487,0.9628799211038397,0.14854752043975336,-0.8080813094043067,0.6976588542313927
ENSG00000188060,RAB42,0.017627376896603764,0.2906175427120665,0.914872641827305,0.01679991945435655,0.10204128171028515,1,0,-0.7663232625866323,1,0,-1.2873733504024472,0.7301112296022908
ENSG00000229388,LINC01715,0.0012590983497574118,1.323784406647265,0.8028648886639748,0,-0.9311255822249134,0.9416349625503899,0,3.233676737413367,1,0,2.7126266495975537,1
ENSG00000162419,GMEB1,0.03189715819385443,-0.13734950722103179,1,0.03279984274421993,0.0017602219165491206,1,0.07047279065480078,1.3029393998504815,0.9494059768793358,0.02829476579804826,0.06877045982282848,1
ENSG00000198492,YTHDF2,0.3156139863391912,-0.177701261439982,0.8271010104477307,0.3567982893639534,0.16047843851858046,0.8872339919616279,0.29195870414131747,-0.15405341586974108,1,0.4032004126221877,0.30851279935494613,0.7995094059750023
ENSG00000159023,EPB41,0.09653087348140156,-0.2674100477854049,0.8028648886639748,0.08559958960076909,-0.39055720086221113,0.6234082148773794,0.2114183719644023,1.1119077741257075,0.8553170094926511,0.31831611522804293,1.7483485718315148,0.01001453310889638
ENSG00000253304,TMEM200B,0.07134890648625333,0.3153721668310654,0.7848418624899476,0.0543997391855355,-0.37718997712438274,0.6737073569004371,0.020135083044228792,-1.1700454486376426,1,0.10610537174268098,0.7997373133675918,0.4489214592638848
ENSG00000116350,SRSF4,0.2576954622503503,-0.3126398011068805,0.5861875897925455,0.2879986192175409,0.0490296063782143,1,0.31209378718554626,0.18246779649860279,1,0.6083374646580376,1.1811555556407543,0.06979617953270977
ENSG00000116353,MECR,0.07638529988528298,-0.6840777111257048,0.08868107632098196,0.12799938631890706,0.7132907687064844,0.09193207808234795,0.11074295674325836,0.34696402374247937,1,0.08488429739414478,-0.05453918234435173,1
ENSG00000060656,PTPRU,0.01678797799676549,0.4334088978217636,0.8239656839831039,0.011199946302904367,-0.5160880829460703,0.7597147789884192,0.010067541522114396,0.37569574228579494,1,0.021221074348536196,0.9052717275399491,0.9149267725918915
ENSG00000162510,MATN1,0,-1.676215593352735,0.8239656839831039,0.0007999961644931691,2.0688744177750866,0.7671138626307004,0,4.233676737413367,1,0,3.7126266495975537,1
ENSG00000186056,MATN1-AS1,0.0033575955993530976,-0.8282186867977845,0.7460146979241078,0.0063999693159453525,0.916871324330037,0.7067790690126912,0.010067541522114396,2.1462138961630277,1,0,0.5427016481552407,1
ENSG00000223382,LINC01778,0.007974289548463607,0.4757875000923155,0.8860174401732818,0.0055999731514521835,-0.32344300500367495,0.9471539548566587,0,0.4263218153557631,1,0.007073691449512065,0.9577391474340846,1
ENSG00000162512,SDC3,0.11919464377703497,0.5013225921994531,0.3272339376373261,0.0671996778174262,-0.8704628003182897,0.03954144480088484,0.07047279065480078,-0.4209592911145994,1,0.2405055092834102,1.2873208148648825,0.08211744415974219
ENSG00000134644,PUM1,0.18089046291514815,0.24578189464599243,0.8079834639550733,0.13759934029282508,-0.42427531667053175,0.46484945254255505,0.14094558130960155,-0.19258801728873065,1,0.29002134942999463,0.8334810444719389,0.2913293935773322
ENSG00000084628,NKAIN1,0.0016787977996765488,1.6457125015346286,0.8210766104212541,0,-1.253053677112275,0.7671138626307004,0,2.911748642526005,1,0,2.39069855471019,1
ENSG00000060688,SNRNP40,0.12926743057509427,-0.7623045700664433,0.01667179716205745,0.23359888003200538,0.8373665174952358,0.010117286703523702,0.11074295674325836,-0.4690731414149254,1,0.16976859478828957,0.09909499667962596,1
ENSG00000121766,ZCCHC17,0.36387942307989196,-0.28535176771547266,0.6255589231410519,0.4623977830770517,0.35299242490375926,0.47929931168277257,0.4027016608845758,0.05110070344935158,1,0.3041687323290188,-0.3651601323037459,1
ENSG00000121769,FABP3,0.2006163370613476,0.7930380247467212,0.04204204460559159,0.12239941316745487,-0.6243409735980934,0.21906869570596785,0.13087803978748713,-0.27638095429389775,1,0.04244214869707239,-1.8131737786554587,0.2592872710801284
ENSG00000168528,SERINC2,0.44697991416388116,0.1698878348604378,0.8686635468301945,0.4111980285494889,-0.08256829693272283,1,0.2516885380528599,-0.7391926200072352,1,0.37490564682413946,-0.1808434302486437,1
ENSG00000142910,TINAGL1,0.0008393988998382744,-1.0912530926315789,0.8513245127179527,0.0007999961644931691,-0.2530536771122751,1,0.010067541522114396,3.911748642526005,0.9621767405209737,0.007073691449512065,3.39069855471019,0.46724163690379694
ENSG00000162517,PEF1,0.18298896016474384,-0.37640133824418065,0.45294348197400663,0.2559987726378141,0.5157206552846059,0.20660656428339683,0.17114820587594473,-0.1925880172887302,1,0.1202527546417051,-0.7136381051045446,0.8008388413810925
ENSG00000084636,COL16A1,0.15360999867040423,0.17099531751898267,0.914872641827305,0.07919962028482373,-1.1668526420629726,0.0023751797741873837,0.432904285450919,1.6514492044134503,0.36393338767138245,0.43149517842023594,1.6753011139087335,0.013094980224086557
ENSG00000121753,ADGRB2,0.017627376896603764,0.22648720529235078,0.9929350269078225,0.00879995780942486,-1.1010505836672264,0.28583100585521665,0.03020262456634319,1.279480427026492,1,0.05658953159609652,2.049661636875124,0.1030402714001624
ENSG00000134668,SPOCD1,0.22034221120754705,-0.39218410622390043,0.41862596682845554,0.2631987381182526,0.1405758831292745,0.9383465407735475,0.4530393684951478,0.9243486793056386,0.8553170094926511,0.4032004126221877,0.7568264535080884,0.33207039767642005
ENSG00000203620,AL354919.1,0.0008393988998382744,0.9087469073684211,0.914872641827305,0,-0.5160880829460694,1,0,3.6487142366922107,1,0,3.1276641488763977,1
ENSG00000269967,AL136115.2,0.0008393988998382744,-0.09125309263157888,1,0,-0.9311255822249134,0.9416349625503899,0,3.233676737413367,1,0.007073691449512065,4.127664148876398,0.36691367249538037
ENSG00000184007,PTP4A2,1.171381164724312,0.08875086790684375,0.989858526888586,1.1967942620817809,0.09611424327722276,0.9862061676198399,0.6342551158932069,-0.8600709253723011,1,0.5871163903095014,-0.982187229164216,0.5108646812795592
ENSG00000121774,KHDRBS1,0.5158106239506196,-0.317159998144263,0.5457418578040558,0.6655968088583166,0.3659056400042896,0.42740182679106725,0.432904285450919,-0.3736535763362431,1,0.5871163903095014,0.06533955442255512,1
ENSG00000203325,AL445248.1,0,-1.676215593352735,0.8239656839831039,0.0007999961644931691,2.0688744177750866,0.7671138626307004,0,4.233676737413367,1,0,3.7126266495975537,1
ENSG00000121775,TMEM39B,0.0461669394911051,-0.7644427763644699,0.07222241521023247,0.07919962028482373,0.7015033521265561,0.14349829047037535,0.040270166088457585,-0.2517500897568743,1,0.0990316802931689,0.878050258804925,0.44408235064010354
ENSG00000025800,KPNA6,0.22831650075601065,0.00875536317521064,1,0.2095989950972103,-0.170656051153093,0.9260990602691193,0.19128328892017352,-0.1992826698627388,1,0.4032004126221877,0.8806096733056801,0.2388726241250781
ENSG00000250135,AL049795.2,0.0025181966995148236,-0.6762155933527332,0.9355054319941248,0.004799976986959015,1.0688744177750866,0.7247339433170753,0,1.533237019272276,1,0,1.012186931456461,1
ENSG00000084652,TXLNA,0.20565273046037724,-0.01740714916864361,1,0.19039908714937423,-0.16724988632439475,0.9383465407735475,0.18121574739805912,-0.13126424643408763,1,0.3819793382736515,0.9490219303329757,0.19475119369972443
ENSG00000160050,CCDC28B,0.10282636523018862,-0.5474822792305316,0.18426080697382327,0.16639920221457916,0.7428105483185186,0.04437291599596657,0.040270166088457585,-1.3085813123535504,1,0.08488429739414478,-0.4261374203582986,1
ENSG00000224066,AL049795.1,0.00461669394911051,-0.09125309263157799,1,0.0031999846579726762,-0.5160880829460703,0.9383465407735475,0.010067541522114396,2.0637517359710547,1,0.01414738289902413,2.21012630906837,0.46069902938972596
ENSG00000160051,IQCC,0.006295491748787059,1.323784406647265,0.49294283764727814,0.0007999961644931691,-2.1010505836672264,0.16947596509229212,0.010067541522114396,2.0637517359710547,1,0.007073691449512065,1.5427016481552407,0.8910244014324996
ENSG00000160055,TMEM234,0.07596560043536384,-0.3383459545963503,0.6564020430557284,0.09759953206816663,0.34605300592914956,0.652576797597187,0.07047279065480078,-0.07920621787098758,1,0.0990316802931689,0.3387464750754692,0.8994027137650232
ENSG00000084623,EIF3I,0.9917498001589212,-0.5573269653634083,0.07366357211729234,1.6103922791247494,0.7415124368370956,0.010929492162634105,0.6946603650258933,-0.7634220761843078,1,0.6649269962541341,-0.8358099750984889,0.6362740886252957
ENSG00000183615,FAM167B,0.01510918019708894,0.8327980541351234,0.5052897847134447,0.0071999654804385214,-0.9311255822249143,0.40542769209189505,0,-0.38103310670184065,1,0.021221074348536196,1.1890646935405398,0.6235599638035668
ENSG00000116478,HDAC1,0.15822669261951475,-0.6800272073027531,0.04019491562206098,0.24719881482838924,0.5408678018660056,0.18190034034535085,0.2818911626192031,0.5838630923422432,1,0.29002134942999463,0.6231446407105619,0.46792479609757764
ENSG00000175130,MARCKSL1,0.4826543674070078,0.1415173432330652,0.914872641827305,0.4727977332154629,0.03515379993108492,1,0.29195870414131747,-0.6522229612791779,1,0.22635812638438607,-1.0333277277959074,0.495834852484406
ENSG00000162526,TSSK3,0.0008393988998382744,-0.09125309263157888,1,0,-0.9311255822249134,0.9767985497455631,0,3.233676737413367,1,0.007073691449512065,4.127664148876398,0.35045817451503236
ENSG00000225828,FAM229A,0.00923338789822102,0.14690664456318636,1,0.0055999731514521835,-0.7384805042825189,0.7247339433170753,0.010067541522114396,1.1462138961630277,1,0.02829476579804826,2.0803584340980406,0.2232482288410181
ENSG00000160058,BSDC1,0.16284338656862524,0.38051629174582136,0.5514628317591549,0.10719948604208465,-0.6389448307316039,0.17271405019069616,0.22148591348651672,0.6461030232356735,1,0.21221074348536195,0.5767105403201396,0.5721294739033093
ENSG00000160062,ZBTB8A,0.06043672078835576,0.1817654017748378,0.9406062012395148,0.050399758363069654,-0.26204246033953105,0.8516580023124618,0.09060787369902956,0.8074119827112698,1,0.04951584014658445,-0.04892458284692669,1
ENSG00000176261,ZBTB8OS,0.24510447875277613,-0.3998021577177404,0.3865885497587926,0.3191984696327745,0.3290263150757584,0.572859415290184,0.5033770761057198,0.9159981155273631,0.8553170094926511,0.23343181783389813,-0.2139309794670421,1
ENSG00000162521,RBBP4,0.1724964739167654,-0.050410997857069706,1,0.16399921372109966,-0.13032142838109095,0.9774361261036777,0.19128328892017352,0.19147017729267812,1,0.2970950408795067,0.8260084490152959,0.3118215817931578
ENSG00000162520,SYNC,0.22705740240625324,-0.16012059016995428,0.8864156946835479,0.2351988723609917,-0.016573284908328656,1,0.37249903631823267,0.6953346232084869,1,0.33246349812706705,0.5277513066892694,0.5484063035295544
ENSG00000224409,AC114489.1,0.002098497249595686,1.9087469073684211,0.6298956865175079,0,-1.5160880829460694,0.6636593473818126,0,2.6487142366922107,1,0,2.1276641488763977,1
ENSG00000162522,KIAA1522,0.04490784114134768,0.8692185431817849,0.12014509170318578,0.02719986959276775,-0.583202278804607,0.4730816936339331,0.010067541522114396,-0.9261945993650222,1,0.007073691449512065,-1.4472446871808362,0.5269848251588397
ENSG00000134684,YARS,0.192642047512884,-0.5654351626341974,0.11111793073515845,0.27839866524362283,0.4471793659993255,0.30916214106416295,0.2114183719644023,-0.061779146112804106,1,0.3961267211726756,0.8502883722665444,0.25557431904342737
ENSG00000116497,S100PBP,0.06841101033681937,-0.15155360289939246,0.9482638194993367,0.051999750692055986,-0.6146519174296592,0.3507592120771365,0.18121574739805912,1.464795963170399,0.7026208748491004,0.21221074348536195,1.7184557283997508,0.02736859523154658
ENSG00000160097,FNDC5,0.0008393988998382744,-0.09125309263157888,1,0,-0.9311255822249134,1,0.010067541522114396,4.648714236692211,0.8553170094926511,0,2.7126266495975537,1
ENSG00000121905,HPCA,0.002098497249595686,-0.4131811875189406,1,0.0023999884934795073,0.2615194957174829,1,0.010067541522114396,3.0637517359710547,1,0,1.3906985547101902,1
ENSG00000121900,TMEM54,0.22831650075601065,0.05634482169347077,1,0.2351988723609917,0.09851987952361085,0.9924160396803839,0.14094558130960155,-0.6042665044776596,1,0.13440013754072924,-0.7018471868333744,0.818323501323243
ENSG00000116514,RNF19B,0.016368278546846353,0.39778498809104246,0.8353150146027256,0.00879995780942486,-0.9007519331813949,0.4233136201843419,0.020135083044228792,1.0112843160769192,1,0.035368457247560325,1.5696686957555102,0.3044993587693891
ENSG00000004455,AK2,0.21908311285778964,-0.7116376475635651,0.01866058667950214,0.3703982241603373,0.7101095547073524,0.029018277440841202,0.3020262456634319,0.18224849860636438,1,0.2970950408795067,0.1502067175274855,1
ENSG00000142920,AZIN2,0.01678797799676549,0.15777445520833577,1,0.012799938631890705,-0.3982515926522119,0.8443790111814697,0.020135083044228792,0.8879019005716371,1,0.02829476579804826,1.1519116951230748,0.5422324597016236
ENSG00000116525,TRIM62,0.00923338789822102,-0.676215593352735,0.6141566877490279,0.015199927125370213,0.6903627945213557,0.6582596322605686,0.010067541522114396,0.7742451187760704,1,0.01414738289902413,0.871324395616611,1
