Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSG00000113648,H2AFY,0.43187923456384797,-0.03591877924973552,1,0.3969182177995387,-0.10594462485258793,1,0.4707605394489655,0.13796502140210531,0.9991261554723376
ENSG00000270021,AC026691.1,0.0008273548554862989,-1.8683485301976557,1,0,3.212460403471077,1,0,2.6588362181322323,1
ENSG00000145824,CXCL14,0.003033634470116429,-1.2833860294764996,0.8978619501016798,0.009922955444988467,2.627497902749921,1,0,0.9583964999911396,1
ENSG00000120708,TGFBI,1.3761669096255438,-1.156882529189486,0.011547893094424146,2.758581613706794,0.9182019959353084,0.7797799429955443,3.2953237761427587,1.2143859910333497,0.04000652693259102
ENSG00000164621,SMAD5-AS1,0.00441255922926026,-0.7808856889473166,1,0.009922955444988467,2.124997562220737,1,0,0.4889112166899201,1
ENSG00000113658,SMAD5,0.16216155167531457,-0.5969620439300818,0.3620211100841349,0.1786131980097924,0.15889172193211376,1,0.28654989357763117,0.8395482665786484,0.29734540030608214
ENSG00000152377,SPOCK1,0.2804732960098553,-0.8193411894612006,0.1313987688566711,0.22822797523473473,-0.3279905662910816,1,0.6754390348615592,1.2789380546075404,0.0401582577060721
ENSG00000146021,KLHL3,0.003033634470116429,-1.8683485301976557,0.5083134081917983,0.009922955444988467,2.5120206853299845,1,0.0068226165137531235,1.9583964999911396,0.7720985968558857
ENSG00000177733,HNRNPA0,0.7730252199760319,0.7145573842295625,0.45271862906739874,0.5656084603643425,-0.4128705564007037,1,0.4025343743114343,-0.9165769685824317,0.5540123991887214
ENSG00000250159,AC106791.1,0.009652473314006819,-1.5057784508129481,0.301736607356586,0.0297688663349654,1.9270581846088284,0.9517199399279439,0.02046784954125937,1.3734339992699836,0.5682548442010321
ENSG00000078795,PKD2L2,0.0005515699036575325,-2.2833860294764996,1,0,3.627497902749921,1,0,3.073873717411076,1
ENSG00000031003,FAM13B,0.06839466805353403,-1.1937488169918238,0.06750201934638543,0.10915250989487313,0.688898447414064,1,0.18421064587133434,1.443823327161382,0.07457884576806229
ENSG00000112981,NME5,0.018201806820698573,-1.6096142617974873,0.14943950465372072,0.0595377326699308,1.8103619598997311,0.8446015441422239,0.04775831559627187,1.4690116592522147,0.34546411377738917
ENSG00000112983,BRD8,0.06563681853524637,-1.215409235660493,0.06476965775197979,0.148844331674827,1.1845544069011922,0.8439537781743166,0.1500975633025687,1.1937134874170798,0.18624562388588603
ENSG00000112984,KIF20A,0.005515699036575326,0.5239688925811041,0.9982256344040111,0,0.8201429806923164,1,0,0.26651879535347156,1
ENSG00000094880,CDC23,0.03171526946030812,-0.9172581306786025,0.34513723902228816,0.019845910889976934,-0.20257709580776684,1,0.08187139816503748,1.4766328869114833,0.13120948148554162
ENSG00000146013,GFRA3,0.0005515699036575325,-2.2833860294764996,1,0,3.627497902749921,1,0,3.073873717411076,1
ENSG00000158402,CDC25C,0.004136774277431494,0.13165146980234343,1,0,1.212460403471077,1,0,0.6588362181322323,1
ENSG00000120709,FAM53C,0.07473772194559566,-0.9101687058922834,0.1871864800066234,0.10915250989487313,0.5928517599430294,1,0.15692017981632184,1.0991404760215064,0.1933695268982804
ENSG00000120733,KDM3B,0.056811700076725855,-0.7598240734194874,0.36863470112599506,0.09922955444988467,0.8905323085837145,1,0.08869401467879061,0.7046399077453573,0.6024619320750096
ENSG00000132563,REEP2,0.07832292631936962,0.3795789832459291,0.9324190200166727,0.03969182177995387,-0.670182645890764,1,0.06822616513753124,-0.05665784573114907,1
ENSG00000120738,EGR1,0.23496877895810886,-1.2299786818398928,0.015590529960224548,0.5358395940293772,1.1249975622207378,0.6874977606214887,0.5594545541277561,1.2089169089506346,0.0695356035039549
ENSG00000120705,ETF1,0.32432310335062914,-0.2066087362672433,0.845199575938475,0.2679197970146886,-0.2586341326918,1,0.44347007339395306,0.469610660730984,0.5923200411482902
ENSG00000113013,HSPA9,0.3852715777047865,-1.349937222385106,0.0035494593706691022,0.6846839257042042,0.723357918157437,0.9413539477974017,1.1871352733930436,1.5913941742911717,0.005762251379637821
ENSG00000044115,CTNNA1,0.4371191486485945,-1.2760904637859798,0.005556815809290001,0.5457625494743656,0.21165555266030645,1,1.4122816183468967,1.678916412759612,0.002568114453303445
ENSG00000146006,LRRTM2,0.0008273548554862989,-1.8683485301976557,1,0,3.212460403471077,1,0,2.6588362181322323,1
ENSG00000120725,SIL1,0.237175058572739,-1.957682890897756,0.000006169920484107809,0.7739905247091003,1.5346738697451654,0.3573558376666393,1.0233924770629685,2.0222596098035375,0.0003520750688250231
ENSG00000280987,MATR3,0.00027578495182876625,-2.8683485301976557,1,0,4.212460403471077,1,0,3.6588362181322323,1
ENSG00000281398,SNHG4,0.01985651653167117,-1.9264514847612242,0.019128916594229495,0.049614777224942334,1.3711581494901353,0.9664445156114945,0.08869401467879061,2.180788921327588,0.03272394856998345
ENSG00000015479,MATR3,0.004136774277431494,-1.4533110309188126,0.6274535693099992,0,1.042535402028765,1,0.013645233027506247,2.243798718853389,0.4346198826333136
ENSG00000120727,PAIP2,0.3632087815584852,0.21038390594814715,1,0.4068411732445271,0.2017658026748408,1,0.24561419449511246,-0.5400401570062088,0.964725610647421
ENSG00000272742,AC135457.1,0.0013789247591438315,-1.2833860294764996,1,0,2.627497902749921,1,0,2.073873717411076,1
ENSG00000228672,PROB1,0.0033094194219451954,-1.1679088120565648,0.9236177688818421,0,1.4051054814134734,1,0.0068226165137531235,1.9583964999911396,0.7856791400478035
ENSG00000170469,SPATA24,0.03971303306334234,-0.3888791583238138,0.8265081064567084,0.0595377326699308,0.7814105862036018,1,0.04093569908251874,0.22778640086475743,1
ENSG00000170464,DNAJC18,0.05570856026941079,-0.10990320862099878,1,0.049614777224942334,0.0695024496290344,1,0.061403548623778115,0.28032459487850225,1
ENSG00000283288,SMIM33,0.00027578495182876625,-2.8683485301976557,1,0,4.212460403471077,1,0,3.6588362181322323,1
ENSG00000184584,TMEM173,0.1185875292863695,-0.32625783673750774,0.760405730627519,0.09922955444988467,-0.1641583329496954,1,0.17738802935758122,0.6290888747381809,0.524735336507334
ENSG00000131508,UBE2D2,0.7476530044077854,0.8502924057554693,0.33348750845029124,0.41676412868951557,-0.7979863839640389,1,0.4093569908251874,-0.8377392884398454,0.6234840718711149
ENSG00000171604,CXXC5,0.12410322832294482,0.8611722518073854,0.4228504495790898,0.06946068811491926,-0.6330296474732982,1,0.061403548623778115,-0.8584394750773492,0.6868075495857425
ENSG00000158458,NRG2,0.00220627961463013,-0.6984235287553435,1,0,2.042535402028765,1,0,1.48891121668992,1
ENSG00000245146,MALINC1,0.006618838843890391,-0.2244923404229313,1,0,0.5120206853299845,1,0.0068226165137531235,1.014980028357508,1
ENSG00000185129,PURA,0.2468275318867458,-0.7889140627032509,0.15694994468465395,0.24807388612471165,-0.017837215950716967,1,0.5458093211002499,1.151628874925522,0.08112750193350574
ENSG00000182700,IGIP,0.027026925279219096,-1.6313093328968065,0.021684661114714173,0.019845910889976934,-0.07294181539117162,1,0.12280709724755623,2.2485522488240237,0.005007896387004672
ENSG00000254363,AC011379.2,0.00744619369937669,-2.060993608140052,0.1691839532047654,0.03969182177995387,2.580192187971564,0.7797799429955443,0.02046784954125937,1.6588362181322323,0.49110944529777073
ENSG00000120306,CYSTM1,0.7120767456218745,1.0235399020716158,0.21314377675749677,0.3869952623545502,-0.826458585821225,1,0.3206629761463968,-1.1126532513683658,0.4089738550727563
ENSG00000250069,AC011379.1,0.004688344181089026,-2.020351623642707,0.22708913279238355,0,0.7530287848337798,1,0.027290466055012494,2.8108393115772827,0.0923754425475396
ENSG00000113068,PFDN1,0.2650293387074444,0.45658205285122966,0.7797717106511242,0.19845910889976934,-0.3450488845092734,1,0.18421064587133434,-0.4733880741248562,1
ENSG00000113070,HBEGF,0.004136774277431494,-1.4533110309188126,0.6274535693099992,0,1.042535402028765,1,0.013645233027506247,2.243798718853389,0.4346198826333136
ENSG00000131503,ANKHD1,0.10700456130956132,-1.7076656810601925,0.0009854267632189678,0.34730344057459633,1.60102569138873,0.4369838127900877,0.3479534422014093,1.6313554817101257,0.01957591760772316
ENSG00000213523,SRA1,0.656092400400635,0.7634348272764937,0.4096154054500147,0.5060707276944117,-0.33027386186078167,1,0.3001951266051374,-1.0966448635668213,0.4235502297710327
ENSG00000243056,EIF4EBP3,0.09100903410349287,-0.08262362411159474,1,0.09922955444988467,0.2456272674062765,1,0.08869401467879061,0.0525632111656642,1
ENSG00000113108,APBB3,0.01268610778412325,-0.31375967852001896,1,0.009922955444988467,0.5977505593558687,1,0.013645233027506247,0.6588362181322331,1
ENSG00000176087,SLC35A4,0.11058976568333527,0.027815658817804234,1,0.06946068811491926,-0.505216019595319,1,0.12962971376130936,0.3048072800778461,0.8954399254595757
ENSG00000170458,CD14,0.006067268940232858,-2.1521414961982472,0.09168473736721912,0,0.3544794083435052,1,0.04093569908251874,2.942629184132824,0.025591137479727345
ENSG00000131495,NDUFA2,0.8747898672008466,0.6443422029964744,0.5210589702439179,0.7342987029291466,-0.21916255624221506,1,0.4366474568801999,-0.9836876381254009,0.4933492785942151
ENSG00000113119,TMCO6,0.007170408747547923,-2.1134610280341874,0.135165961063679,0.019845910889976934,1.7974229041922332,1,0.03411308256876562,2.3858177237258174,0.1781140224943816
ENSG00000113141,IK,0.2840585003836293,-1.143922131691796,0.023621435071146005,0.4763018613594464,0.6748854052797035,1,0.7300199669715842,1.3382445708076842,0.03271181361642285
ENSG00000120314,WDR55,0.06177582920964365,-0.2244923404229313,1,0.07938364355990774,0.5120206853299849,1,0.061403548623778115,0.11657816836531465,1
ENSG00000256453,DND1,0.00027578495182876625,-3.8683485301976557,0.37788939678534467,0,3.627497902749921,1,0.0068226165137531235,4.658836218132232,0.2985783764227024
ENSG00000170445,HARS,0.15609428273508172,-1.1305345413931294,0.034654231474514234,0.1786131980097924,0.15432622748632152,1,0.45029268990770616,1.5326325941192382,0.014572207229136862
ENSG00000112855,HARS2,0.03116369955665059,0.37957898324592954,0.9913970227205653,0.0297688663349654,0.3544794083435052,1,0.013645233027506247,-0.6265660007300156,0.9586365056369648
ENSG00000146007,ZMAT2,0.2829553605763142,0.6123099800635261,0.5964677649268287,0.13892137622983852,-0.9277729130344299,1,0.21150111192634682,-0.3649181351671844,1
ENSG00000204967,PCDHA4,0.0008273548554862989,-2.8683485301976557,0.5416089874798542,0,2.8905323085837153,1,0.0068226165137531235,3.6588362181322323,0.4386387538189306
ENSG00000204963,PCDHA7,0.00027578495182876625,-2.8683485301976557,1,0,4.212460403471077,1,0,3.6588362181322323,1
ENSG00000204962,PCDHA8,0.00027578495182876625,-2.8683485301976557,1,0,4.212460403471077,1,0,3.6588362181322323,1
ENSG00000204961,PCDHA9,0.00027578495182876625,-2.8683485301976557,1,0,4.212460403471077,1,0,3.6588362181322323,1
ENSG00000250120,PCDHA10,0.001103139807315065,-1.546420435310294,1,0,2.8905323085837153,1,0,2.3369081232448705,1
ENSG00000251664,PCDHA12,0,-4.868348530197656,0.25402374393064914,0,4.212460403471077,1,0.0068226165137531235,5.658836218132232,0.19923702634352647
ENSG00000279047,AC244517.5,0.00027578495182876625,-2.8683485301976557,1,0,4.212460403471077,1,0,3.6588362181322323,1
ENSG00000112852,PCDHB2,0.005515699036575326,-2.060993608140052,0.14932403122601254,0,0.5120206853299845,1,0.03411308256876562,2.8514812960746285,0.05078782974452361
ENSG00000272154,AC244517.2,0.0016547097109725977,-1.060993608140052,1,0,2.4051054814134734,1,0,1.8514812960746285,1
ENSG00000113205,PCDHB3,0.006618838843890391,-2.031847262480535,0.11177320815284464,0.019845910889976934,1.9394419090646613,1,0.027290466055012494,2.2258768108561267,0.19412261902067196
ENSG00000272108,AC244517.1,0.001103139807315065,-2.546420435310294,0.6056966950483061,0,2.627497902749921,1,0.0068226165137531235,3.3369081232448705,0.49110944529777073
ENSG00000081818,PCDHB4,0.00220627961463013,-1.6984235287553435,0.7964898780863954,0,1.8905323085837153,1,0.0068226165137531235,2.48891121668992,0.6601619002061799
ENSG00000113209,PCDHB5,0.00027578495182876625,-3.8683485301976557,0.37788939678534467,0,3.627497902749921,1,0.0068226165137531235,4.658836218132232,0.2985783764227024
ENSG00000280029,AC244517.11,0.00027578495182876625,-2.8683485301976557,1,0,4.212460403471077,1,0,3.6588362181322323,1
ENSG00000113211,PCDHB6,0.0008273548554862989,-1.8683485301976557,1,0,3.212460403471077,1,0,2.6588362181322323,1
ENSG00000113212,PCDHB7,0.00220627961463013,-1.6984235287553435,0.7964898780863954,0,1.8905323085837153,1,0.0068226165137531235,2.48891121668992,0.6601619002061799
ENSG00000272674,PCDHB16,0.00220627961463013,-3.020351623642706,0.06550186776830631,0,1.5120206853299845,1,0.027290466055012494,3.8108393115772827,0.024227392093295396
ENSG00000177839,PCDHB9,0.003033634470116429,-2.6053141243638622,0.19312042786263878,0.0297688663349654,3.5120206853299845,0.6757632900452127,0.0068226165137531235,1.7519456225237136,0.7695440192229006
ENSG00000120324,PCDHB10,0.0008273548554862989,-3.4533110309188118,0.22103727292663025,0.009922955444988467,3.8905323085837153,0.941213416694776,0.0068226165137531235,3.3369081232448705,0.47931741088635293
ENSG00000120328,PCDHB12,0.00027578495182876625,-2.8683485301976557,1,0,4.212460403471077,1,0,3.6588362181322323,1
ENSG00000187372,PCDHB13,0.0013789247591438315,-2.2833860294764996,0.660262102724485,0,2.4051054814134734,1,0.0068226165137531235,3.073873717411076,0.5413715497489447
ENSG00000120327,PCDHB14,0.0024820645664588963,-2.546420435310294,0.26763319647414985,0.019845910889976934,3.337991285554935,0.8416061013652456,0.0068226165137531235,2.073873717411076,0.6943226136976074
ENSG00000113248,PCDHB15,0.0005515699036575325,-3.8683485301976557,0.14207846659791626,0,2.8905323085837153,1,0.013645233027506247,4.658836218132233,0.08272820252118238
ENSG00000178913,TAF7,0.39713033063342346,-0.19567287243809628,0.8496738749492102,0.34730344057459633,-0.18557067050207676,1,0.5253414715589905,0.4167614309340849,0.6395781494811735
ENSG00000288095,AC005618.4,0.0033094194219451954,-1.752871312777721,0.5397805117535763,0.009922955444988467,2.4051054814134734,1,0.0068226165137531235,1.8514812960746285,0.8055697785499089
ENSG00000272070,AC005618.1,0.001930494662801364,-0.8683485301976557,1,0,2.212460403471077,1,0,1.6588362181322323,1
ENSG00000204956,PCDHGA1,0.001103139807315065,-1.546420435310294,1,0,2.8905323085837153,1,0,2.3369081232448705,1
ENSG00000081853,PCDHGA2,0.0024820645664588963,-1.546420435310294,0.8310623362164421,0,1.7530287848337789,1,0.0068226165137531235,2.3369081232448705,0.6943226136976074
ENSG00000254245,PCDHGA3,0.004136774277431494,0.13165146980234343,1,0,1.212460403471077,1,0,0.6588362181322323,1
ENSG00000254221,PCDHGB1,0.00027578495182876625,-2.8683485301976557,1,0,4.212460403471077,1,0,3.6588362181322323,1
ENSG00000262576,PCDHGA4,0.001103139807315065,-1.546420435310294,1,0,2.8905323085837153,1,0,2.3369081232448705,1
ENSG00000253910,PCDHGB2,0,-4.868348530197656,0.25402374393064914,0,4.212460403471077,1,0.0068226165137531235,5.658836218132232,0.19923702634352647
ENSG00000253485,PCDHGA5,0.0013789247591438315,-3.2833860294764996,0.20373044834613177,0.019845910889976934,3.9900679821346294,0.7797799429955443,0.0068226165137531235,2.6588362181322323,0.5511762556770041
ENSG00000253731,PCDHGA6,0.0035852043737739617,-1.645956108861208,0.5709089730116298,0.019845910889976934,2.9900679821346294,0.8537985273482166,0,0.6588362181322323,1
ENSG00000253537,PCDHGA7,0.005515699036575326,-1.060993608140052,0.737609317913118,0.019845910889976934,2.4051054814134725,0.968137496295686,0,0.1352742620752192,1
ENSG00000253953,PCDHGB4,0.0008273548554862989,-1.8683485301976557,1,0,3.212460403471077,1,0,2.6588362181322323,1
ENSG00000253767,PCDHGA8,0.0013789247591438315,-2.8683485301976557,0.33749935571496525,0.009922955444988467,3.4051054814134734,0.980731765291519,0.0068226165137531235,2.8514812960746285,0.5312597363249595
ENSG00000276547,PCDHGB5,0.0008273548554862989,-1.8683485301976557,1,0,3.212460403471077,1,0,2.6588362181322323,1
ENSG00000261934,PCDHGA9,0.0033094194219451954,-0.16790881205656483,1,0,1.5120206853299845,1,0,0.9583964999911396,1
ENSG00000253305,PCDHGB6,0.007170408747547923,-0.11346102803418745,1,0,0.40510548141347336,1,0.0068226165137531235,0.903948715968764,1
ENSG00000253846,PCDHGA10,0.015443957302410912,-1.0354585160329144,0.4631436730918232,0.0297688663349654,1.2817230659081913,1,0.027290466055012494,1.0738737174110762,0.5857731263672364
ENSG00000254122,PCDHGB7,0.00744619369937669,-0.06099360814005195,1,0,0.3544794083435052,1,0.0068226165137531235,0.8514812960746285,1
ENSG00000253873,PCDHGA11,0.001930494662801364,-0.8683485301976557,1,0,2.212460403471077,1,0,1.6588362181322323,1
ENSG00000253159,PCDHGA12,0.006067268940232858,-0.9297490748617996,1,0,0.5686042136963527,1,0.013645233027506247,1.7202367627963762,0.5840594962660353
ENSG00000240184,PCDHGC3,0.00523991408474656,-1.13138293603145,0.7284321754158335,0.019845910889976934,2.4754948093048705,0.9413539477974017,0,0.19940459949493494,1
ENSG00000240764,PCDHGC5,0.00027578495182876625,-2.8683485301976557,1,0,4.212460403471077,1,0,3.6588362181322323,1
ENSG00000131504,DIAPH1,0.06343053892061624,-0.2645270022251842,0.9370124878843101,0.03969182177995387,-0.4022494406441308,1,0.09551663119254374,0.6892098671757516,0.5750010278402847
ENSG00000228737,AC008781.1,0.00027578495182876625,-2.8683485301976557,1,0,4.212460403471077,1,0,3.6588362181322323,1
ENSG00000171720,HDAC3,0.11224447539430787,0.21911431105268342,1,0.0893065990048962,-0.18671069034874543,1,0.09551663119254374,-0.1381767597039123,1
ENSG00000164620,RELL2,0.016547097109725975,0.47742630664407404,0.9895485252585255,0.019845910889976934,0.8666855666293474,1,0,-1.3184437053676845,0.7275507944544581
ENSG00000197948,FCHSD1,0.020683871387157472,-1.4277759388116742,0.11117418324177436,0.049614777224942334,1.4051054814134725,0.9396013685693186,0.05458093211002499,1.48891121668992,0.22050779471786577
ENSG00000120318,ARAP3,0.011307183024979418,-2.060993608140052,0.05414320141671217,0.03969182177995387,1.9196786542432314,0.8776320756235612,0.04775831559627187,2.135274262075219,0.1316985466693692
ENSG00000156453,PCDH1,0.0005515699036575325,-2.2833860294764996,1,0,3.627497902749921,1,0,3.073873717411076,1
ENSG00000081791,DELE1,0.056811700076725855,0.36570680866437133,0.9683605342626753,0.0297688663349654,-0.5290065829300703,1,0.04775831559627187,-0.05540929953389018,1
ENSG00000013561,RNF14,0.10755613121321884,-0.012211235053772196,1,0.1190754653398616,0.25112202384018234,1,0.09551663119254374,-0.08890921478721614,1
ENSG00000113552,GNPDA1,0.2330382842953075,0.6082378094787084,0.603401558976277,0.148844331674827,-0.5490908289734024,1,0.1500975633025687,-0.5674712532075983,0.9459779662552322
ENSG00000131507,NDFIP1,0.4073343738510878,-0.31619789955142164,0.6570822102753294,0.4068411732445271,-0.004400911892141757,1,0.5730997871552623,0.49932099976785116,0.5404809589069973
ENSG00000187678,SPRY4,0.010204043217664353,-0.9423491116414331,0.6115053417570883,0.019845910889976934,1.4754948093048705,1,0.013645233027506247,0.9218706239660266,0.8241744838202907
ENSG00000231185,SPRY4-AS1,0.002757849518287663,-2.4089169115603593,0.23207437247350096,0,1.4051054814134734,1,0.02046784954125937,3.199404599494934,0.1121577970990111
ENSG00000113578,FGF1,0.034473118978595785,0.1089313933022602,1,0.03969182177995387,0.5231612429351857,1,0.02046784954125937,-0.3635315948962221,1
ENSG00000236714,LINC01844,0.00027578495182876625,-2.8683485301976557,1,0,4.212460403471077,1,0,3.6588362181322323,1
ENSG00000145819,ARHGAP26,0.00882511845852052,-1.1458825057265658,0.526874836001446,0.009922955444988467,1.042535402028765,1,0.02046784954125937,1.5713733768818923,0.49456077931154396
ENSG00000113580,NR3C1,0.21235441290815002,-0.8169202913906533,0.1600819197531441,0.28776570790466555,0.4154474256349321,1,0.4298248403664468,1.014980028357508,0.16067049126552718
ENSG00000145817,YIPF5,0.28019751105802654,-0.23579657095823991,0.8007983539702933,0.30761161879464244,0.15311594264665196,1,0.3411308256876562,0.29783855856627794,0.8149993410928027
ENSG00000183775,KCTD16,0.0024820645664588963,-1.546420435310294,0.8310623362164421,0,1.7530287848337789,1,0.0068226165137531235,2.3369081232448705,0.6943226136976074
ENSG00000186314,PRELID2,0.01847759177252734,-0.5882406110049203,0.7797717106511242,0.009922955444988467,0.022635844591059495,1,0.03411308256876562,1.13527426207522,0.5008926668691674
ENSG00000156463,SH3RF2,0.0013789247591438315,-2.2833860294764996,0.660262102724485,0,2.4051054814134734,1,0.0068226165137531235,3.073873717411076,0.5413715497489447
ENSG00000173261,PLAC8L1,0.001103139807315065,-1.546420435310294,1,0,2.8905323085837153,1,0,2.3369081232448705,1
ENSG00000133706,LARS,0.24793067169406088,-1.2929720783056982,0.007742273827630861,0.3969182177995387,0.5898728304500036,1,0.7504878165128436,1.5767351379173389,0.008796922406823596
ENSG00000091009,RBM27,0.18450013277344463,0.09340400044538066,1,0.148844331674827,-0.23255444239734624,1,0.18421064587133434,0.0462309623419479,1
ENSG00000113649,TCERG1,0.09983415256201339,-1.17187771425951,0.0503438386784363,0.148844331674827,0.5578243749431095,1,0.27290466055012497,1.4541457985292434,0.041467081569174474
ENSG00000156475,PPP2R2B,0.001103139807315065,-1.546420435310294,1,0,2.8905323085837153,1,0,2.3369081232448705,1
ENSG00000113657,DPYSL3,0.122724303563801,-0.3153761437209366,0.7746163048435039,0.16869024256480392,0.5181992602591095,1,0.13645233027506248,0.19628525765075633,1
ENSG00000176049,JAKMIP2,0.004136774277431494,-0.8683485301976566,1,0,1.124997562220737,1,0.0068226165137531235,1.6588362181322323,0.8640457436883242
ENSG00000178776,C5orf46,0.00027578495182876625,-2.8683485301976557,1,0,4.212460403471077,1,0,3.6588362181322323,1
ENSG00000247199,AC011346.1,0.0005515699036575325,-3.2833860294764996,0.4359912425763862,0.009922955444988467,4.627497902749921,0.8446015441422239,0,2.6588362181322323,1
ENSG00000145868,FBXO38,0.03502468888225332,-1.2606659529764168,0.12646147327230306,0.0595377326699308,0.870068206023999,1,0.09551663119254374,1.4996376232829784,0.12233405724303865
ENSG00000251330,AC114939.1,0.00027578495182876625,-2.8683485301976557,1,0,4.212460403471077,1,0,3.6588362181322323,1
ENSG00000169252,ADRB2,0.00027578495182876625,-2.8683485301976557,1,0,4.212460403471077,1,0,3.6588362181322323,1
ENSG00000169247,SH3TC2,0.00027578495182876625,-4.453311030918812,0.09443137613334805,0,3.212460403471077,1,0.013645233027506247,5.243798718853389,0.05438434841450081
ENSG00000250072,SH3TC2-DT,0.00027578495182876625,-2.8683485301976557,1,0,4.212460403471077,1,0,3.6588362181322323,1
ENSG00000173210,ABLIM3,0.06894623795719157,-1.1062583418758338,0.10696784321115003,0.1190754653398616,0.8096123132001471,1,0.16374279633007496,1.263773418614655,0.13396632904793218
ENSG00000157510,AFAP1L1,0.008549333506691754,0.13165146980234343,1,0,0.1680662841126237,1,0.0068226165137531235,0.6588362181322323,1
ENSG00000285736,AC131025.3,0.00027578495182876625,-2.8683485301976557,1,0,4.212460403471077,1,0,3.6588362181322323,1
ENSG00000164284,GRPEL2,0.052123355895636825,-0.2984929218667087,0.882080912901344,0.03969182177995387,-0.11666319282048931,1,0.07504878165128435,0.6438858766662614,0.6289728082890576
ENSG00000145882,PCYOX1L,0.015719742254239676,-1.0103675350700838,0.44617679647164005,0,-0.8099074095573773,1,0.04775831559627187,1.8008552230046604,0.14750004920274098
ENSG00000127743,IL17B,0.00220627961463013,-1.6984235287553435,0.7029176157163823,0.009922955444988467,3.042535402028765,1,0,1.3369081232448705,1
ENSG00000249669,CARMN,0.2755091668769375,-1.716345436752606,0.00013825750726319608,0.9724496336088697,1.704825911470457,0.19555967053932358,0.8596496807328936,1.5468585658991998,0.01223203028287909
ENSG00000113712,CSNK1A1,0.7895723170857578,-0.3845327529333999,0.5354740401396909,0.9724496336088697,0.28100655482274595,1,1.0711507926592405,0.43026104102048784,0.5975090780680375
ENSG00000183111,ARHGEF37,0.00441255922926026,-0.7808856889473166,1,0,1.042535402028765,1,0.0068226165137531235,1.5713733768818923,0.8841687079235097
ENSG00000155846,PPARGC1B,0.005791483988404092,-1.7308450064477219,0.29828572308258927,0,0.5120206853299845,1,0.027290466055012494,2.5213326943822976,0.13447904827685234
ENSG00000155850,SLC26A2,0.09211217391080793,-0.8022593397398836,0.23588849045590188,0.0893065990048962,0.02263584459105994,1,0.2046784954125937,1.1867677738170097,0.13187605456339457
ENSG00000164296,TIGD6,0.02592378547190403,-0.6204210167540714,0.73939708793231,0.019845910889976934,0.1249975622207371,1,0.04775831559627187,1.0589233759451044,0.4882796194876237
ENSG00000113716,HMGXB3,0.17457187450760905,-0.560009500058249,0.41727464611742354,0.31753457423963094,0.8796439924409787,0.901747448391887,0.21150111192634682,0.27945785106097043,0.8956960582687601
ENSG00000113721,PDGFRB,0.2953656834086087,-1.7909440265120495,0.00004312007576829993,1.1212939652836966,1.8021764341628679,0.12439307296934397,0.9551663119254373,1.587716226745405,0.008796922406823596
ENSG00000113722,CDX1,0.0008273548554862989,-1.8683485301976557,1,0,3.212460403471077,1,0,2.6588362181322323,1
ENSG00000070808,CAMK2A,0.0008273548554862989,-1.8683485301976557,1,0,3.212460403471077,1,0,2.6588362181322323,1
ENSG00000183876,ARSI,0.018201806820698573,0.6127781595389603,0.8588557250107863,0,-0.896064053307092,1,0.013645233027506247,0.17770952839561627,1
ENSG00000070814,TCOF1,0.07970185107851345,-0.8177224571276884,0.25402374393064914,0.0893065990048962,0.23518047997116076,1,0.1705654128438281,1.1352742620752196,0.1576562755903166
ENSG00000019582,CD74,0.026475355375561564,-0.4383606894528409,0.8907862985415437,0.0297688663349654,0.540035061499581,1,0.03411308256876562,0.5999425290786649,0.815166610998955
ENSG00000164587,RPS14,47.20721334433724,1.6027526281279503,0.012054887843964555,23.418174850172782,-0.9800402583429655,1,10.22027953760218,-2.196246255390966,0.01452332153041409
ENSG00000254333,NDST1-AS1,0.004136774277431494,0.13165146980234343,1,0,1.212460403471077,1,0,0.6588362181322323,1
ENSG00000070614,NDST1,0.12051802394917087,-0.6481503222741201,0.34886073970534526,0.10915250989487313,-0.08827346914716205,1,0.23879157798135933,1.0181895848333982,0.19468493478531843
ENSG00000171992,SYNPO,0.14368395990278723,-1.3640044896847845,0.0069742285882005445,0.15876728711981547,0.07833612345661134,1,0.5116962385314843,1.8353013690191942,0.002138592395629013
ENSG00000164591,MYOZ3,0.0005515699036575325,-2.2833860294764996,1,0,3.627497902749921,1,0,3.073873717411076,1
ENSG00000086589,RBM22,0.06480946367976008,0.1074039235556663,1,0.03969182177995387,-0.4081260069808006,1,0.06822616513753124,0.2113772411610113,1
ENSG00000132912,DCTN4,0.10286778703212981,-0.3658481896684731,0.6990531728189205,0.10915250989487313,0.17171406112776788,1,0.14327494678881558,0.5295532011872663,0.6645734302277625
ENSG00000256235,SMIM3,0.21621540223375277,0.9933128114178649,0.2735488435340442,0.16869024256480392,-0.25060979222956803,1,0.061403548623778115,-1.6666941134353257,0.19555136537118842
ENSG00000237693,IRGM,0.00027578495182876625,-2.8683485301976557,1,0,4.212460403471077,1,0,3.6588362181322323,1
ENSG00000145908,ZNF300,0.00744619369937669,-1.645956108861208,0.25402374393064914,0,0.1680662841126237,1,0.03411308256876562,2.4364437967957855,0.09654424851336568
